@relation 'spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R35-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
0,14.029612,-9.353074,6.408588,-4.676537,4.676537,-16.974098,-14.029612,1.732051,0,0,cluster1
0,14.029612,-9.353074,6.408588,-4.676537,4.676537,-16.974098,-14.029612,1.732051,0,0,cluster1
0,14.029612,-9.353074,6.408588,-4.676537,4.676537,-16.974098,-14.029612,1.732051,0,0,cluster1
0,14.029612,-9.353074,6.408588,-4.676537,4.676537,-16.974098,-14.029612,1.732051,0,0,cluster1
1.316359,0,-3.983717,13.440714,-1.524205,2.632717,12.124356,-2.667358,12.124356,0,0,cluster2
0,14.029612,-9.353074,13.336791,-10.2191,4.676537,-10.045895,-14.029612,8.660254,0,0,cluster1
-0.150688,1.437602,-4.827226,220.697914,-208.452315,1.073872,220.148854,-7.880831,219.473354,0,0,cluster1
0.530008,-0.630466,-5.537366,48.209902,-43.687518,2.090585,49.980058,-9.4085,49.188511,-2.927166,0,cluster1
-5.144191,3.429461,0,6.945524,-7.815013,3.429461,6.945524,-3.429461,8.660254,0,0,cluster2
-0.348142,1.09812,-2.887329,342.772855,-319.43347,-2.424871,344.735268,-4.849742,345.833389,-1.212436,0,cluster2
-2.367713,3.08305,-8.516494,17.337829,-5.090497,-0.1351,17.013935,-6.031001,14.817695,0,0,cluster2
0.275396,-0.386247,-3.448513,15.160641,-7.165494,0.853901,12.711521,-6.576597,13.213816,-1.853294,0,cluster2
1.63852,3.533384,-7.194939,6.893562,-11.854156,0,4.998699,0,-2.068069,0,0,cluster2
-0.142028,-0.034641,-5.703643,58.214228,-47.790746,2.130422,56.547995,-6.254435,58.678417,-2.615397,0,cluster1
-57.729253,57.729253,0,-55.997203,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,8.660254,4.077248,0,8.660254,-8.487049,8.660254,0,0,cluster2
-0.76037,0.6755,-0.76037,65.817931,-60.4122,0,67.08406,-2.026499,65.05756,-1.351,0,cluster2
-0.455529,1.36832,-7.29713,30.103043,-9.644059,2.73664,28.261873,-8.227241,22.788592,4.122281,0,cluster2
-2.591148,0,-0.235559,76.140954,-71.213269,2.355589,82.972162,0,79.438778,0,0,cluster2
0.017321,5.646486,-8.487049,14.341381,8.18394,0,-2.667358,11.344933,17.164624,0,0,cluster2
2.857884,2.003983,-8.086945,20.091789,-7.394125,4.827226,24.191554,-11.436731,20.457252,-0.69282,0,cluster1
0,5.767729,5.767729,12.695932,1.091192,5.767729,-4.607255,0,12.695932,0,0,cluster2
0,2.095781,-4.191563,5.559883,0.651251,0,-0.727461,2.095781,5.559883,0,0,cluster2
-4.259113,4.018358,-8.277471,19.329687,-6.659735,-2.249934,19.088932,-7.795961,12.82064,-2.009179,0,cluster1
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-0.282324,0,-0.282324,3.117691,-1.402961,0,4.913828,0,4.913828,0,0,cluster2
-4.676537,1.143154,-6.391267,403.377313,-393.036969,3.585345,408.694709,-2.857884,407.03194,1.71473,0,cluster2
0.736122,2.598076,-4.460031,10.392305,-3.493546,0.736122,12.860477,-5.932274,10.132497,-0.866025,0,cluster2
-8.029788,8.642934,-8.757249,21.81518,-7.101408,-0.682428,13.897976,-3.0155,18.255816,-0.710141,0,cluster2
-0.564649,1.939897,-4.444442,97.202691,-83.826063,5.819691,92.758249,-7.759588,90.818352,-5.819691,0,cluster1
3.323805,3.697928,-10.617471,24.136128,-10.15155,6.933399,23.025883,-16.994883,23.126342,-1.662769,0,cluster1
0.145492,4.184635,-4.347448,25.689778,-17.789894,4.759676,21.650635,-10.264133,23.666742,-2.598076,0,cluster1
-1.181259,0,-4.939809,22.222212,-19.873551,-3.75855,24.799503,-3.75855,24.799503,0,0,cluster2
3.874598,0,-10.553386,20.207837,-7.492852,-0.74305,24.330118,-11.871476,17.403647,-2.06114,0,cluster1
-2.918506,4.207151,-9.779159,17.318776,-13.863335,-0.159349,16.513372,-7.151638,18.032381,-1.264397,0,cluster1
1.863687,0,-8.94431,16.35056,-6.588721,8.105998,18.214246,-10.807997,12.810248,-8.105998,0,cluster1
-8.244562,16.489124,0,8.660254,-13.787124,8.244562,0.415692,-8.244562,8.660254,0,0,cluster2
-0.438209,0.174937,-0.87815,65.982476,-58.626456,1.775352,66.013652,-2.502813,64.603763,-0.744782,0,cluster2
0,0,8.036716,14.964919,-7.482459,4.018358,2.909845,-4.018358,2.909845,-4.018358,0,cluster2
0,0,0,6.928203,-4.156922,0,6.928203,0,6.928203,0,0,cluster2
-0.524811,0.265004,-1.016714,81.449689,-73.260553,2.277647,81.172561,-2.973931,80.337713,0.103923,0,cluster2
0,-24.733686,24.733686,8.660254,-30.276248,0,33.39394,0,8.660254,0,0,cluster2
1.177795,0,-8.244562,16.69697,-2.992984,7.084088,17.874764,-14.150855,13.146266,-7.084088,0,cluster1
2.740104,1.784012,-3.703125,17.874764,-14.232261,4.676537,17.046844,-9.941972,22.935817,-2.320948,0,cluster1
-0.717069,0.658179,-2.033428,3.464102,-1.790941,0.180133,0.114315,-1.496492,1.610807,-1.316359,0,cluster2
0.843509,0,4.463495,108.824752,-97.500604,0,105.597942,-5.421319,101.977955,-3.619986,0,cluster2
-7.013074,11.91651,-12.971328,0.969948,-5.384946,0,-0.08487,0,-0.08487,0,0,cluster2
0.912791,-0.225167,-2.189312,37.083208,-27.257284,0.935307,37.285858,-3.777603,35.900217,-0.917987,0,cluster2
0.474582,-0.237291,-2.672554,20.824447,-16.515104,3.41214,21.299029,-0.739586,20.10911,-1.454923,0,cluster2
-4.15519,3.422532,-8.769373,27.245159,-21.6974,1.257469,25.0749,-5.639557,26.065633,-2.199705,0,cluster2
-0.310037,-1.818653,-3.47969,84.333554,-79.007498,5.005627,89.479477,-7.257293,85.391837,-0.450333,0,cluster2
0,0,12.366843,17.562995,-15.254171,12.366843,-7.17069,0,5.196152,0,0,cluster2
-3.954272,0,-3.954272,-4.919024,-0.628734,3.325538,4.428854,-3.325538,1.103316,-3.325538,0,cluster2
0.221703,1.160474,-2.099246,24.248711,-23.651154,-0.375855,22.149466,-0.784619,21.773611,0,0,cluster2
0,0,0,6.928203,-2.598076,0,6.928203,0,6.928203,0,0,cluster2
-2.026499,2.026499,-2.026499,13.856406,-13.0995,2.026499,13.856406,0,13.856406,2.026499,0,cluster2
-0.706677,2.009179,-4.725035,29.444864,-26.470932,2.009179,24.719829,-6.027537,26.729008,-4.018358,0,cluster1
13.319471,0,-26.638941,29.444864,22.291494,13.319471,29.444864,-39.958412,29.444864,0,0,cluster1
0,0,0,3.464102,-1.515544,0,3.464102,0,3.464102,0,0,cluster2
0,0,0,13.856406,-7.664325,0,13.856406,-3.325538,13.856406,0,0,cluster2
4.674805,2.823243,1.834242,13.683201,-1.299038,2.823243,-4.279898,5.663806,9.870958,0,0,cluster2
-3.914435,-0,-7.84619,1.732051,3.914435,1.957217,-2.199705,-7.863511,3.689268,-7.84619,0,cluster1
1.960682,-1.506884,-4.066855,17.545675,-8.966827,4.537973,19.506356,-7.551742,13.461499,-4.537973,0,cluster1
0,-9.110587,9.110587,10.842638,-9.110587,9.110587,-7.378536,-9.110587,1.732051,-9.110587,0,cluster1
-1.273057,7.517101,-8.790158,17.320508,-12.867405,6.244043,8.53035,-6.244043,7.257293,-7.517101,0,cluster1
-0.805404,-4.330127,3.524723,6.062178,-5.135531,4.330127,-3.40348,-4.330127,0.926647,-4.330127,0,cluster2
0,4.208883,-4.208883,5.196152,-2.502813,0,0.987269,-4.208883,5.196152,0,0,cluster2
-0.173205,-0.155885,-5.473281,17.320508,-14.23919,0.017321,19.295046,-5.161511,15.67506,-1.160474,0,cluster2
-1.402961,0,-0.303109,12.453445,-10.612275,1.402961,15.259368,-0.303109,13.856406,0,0,cluster2
-0.349874,0,-0.349874,18.255816,-15.141588,0,18.702685,0,18.702685,0,0,cluster2
-11.275651,7.517101,-15.034201,-2.026499,0,0,-5.78505,-3.75855,1.732051,-3.75855,0,cluster2
5.854332,-2.927166,0,5.196152,-8.933918,0,5.196152,-2.927166,-0.658179,-2.927166,0,cluster2
0,0,0,10.392305,-6.495191,0,10.392305,0,10.392305,0,0,cluster2
0,0,0,10.392305,-5.774657,0,10.392305,0,10.392305,0,0,cluster2
-4.035678,6.841601,-13.076984,15.120804,-10.918848,-0.200918,16.748931,-10.000861,17.725808,-1.125833,0,cluster1
-3.464102,-6.928203,-3.464102,53.693575,-33.102955,0,46.765372,-20.78461,50.229473,-10.392305,0,cluster1
-1.210704,-0.453797,1.210704,48.497423,-43.012018,2.875204,48.270524,-2.875204,46.379124,-2.875204,0,cluster2
-43.30127,43.30127,0,-36.373067,-3.464102,0,6.928203,0,6.928203,0,0,cluster2
0,0,-2.73664,12.124356,-9.588633,-2.73664,12.124356,2.73664,9.387715,0,0,cluster2
-2.629253,0,-5.856064,13.180907,-5.81103,1.912184,2.185848,3.226811,12.463838,0,0,cluster2
-1.108513,0,0,12.747894,-7.681645,1.108513,14.964919,-2.234346,13.856406,0,0,cluster2
-0.845241,0.256344,-0.588897,47.769961,-41.496473,0,47.908525,0,47.437408,0,0,cluster2
-0.433013,0.950896,-2.04382,74.860968,-70.328191,1.906988,77.422671,-5.419587,76.210236,-1.212436,0,cluster2
0,6.997485,-4.659217,13.30215,-10.063215,2.338269,3.949076,-6.997485,12.124356,-2.320948,0,cluster1
-1.489564,1.489564,2.979127,16.593047,-10.904992,0,12.124356,-1.489564,10.634792,1.489564,0,cluster2
-43.30127,43.30127,0,-34.641016,-4.61938,0,8.660254,0,8.660254,0,0,cluster2
-43.30127,43.30127,0,-34.641016,-4.61938,0,8.660254,0,8.660254,0,0,cluster2
-43.30127,43.30127,0,-34.641016,-4.61938,0,8.660254,0,8.660254,0,0,cluster2
0.973413,0,-5.054124,17.545675,-5.263702,4.537973,18.519087,-10.58283,15.487998,-4.537973,0,cluster1
1.143154,-0.254611,-4.312807,33.891038,-22.232604,1.674893,34.034798,-6.60431,32.112222,-1.056551,0,cluster2
0.330822,0.642591,-7.28847,24.456557,-15.926207,8.956435,26.988816,-5.163243,18.48791,-3.013768,0,cluster1
0,0,-2.73664,12.124356,-6.820816,-2.73664,12.124356,0,9.387715,0,0,cluster2
0,-0.623538,-1.870615,18.290457,-16.686577,1.247077,22.031686,-0.623538,20.161071,0,0,cluster2
-1.335411,1.69741,-3.084782,59.582548,-52.714966,1.004589,57.190586,-4.08764,56.185996,-2.026499,0,cluster2
-4.323199,6.997485,-9.571313,12.055074,-13.130677,0,16.478731,-10.496228,16.478731,-1.749371,0,cluster1
0.110851,0.502295,-2.365981,11.639381,-6.742874,-0.559452,10.277989,-1.91738,12.160729,-0.484974,0,cluster2
-1.943361,0,0.793279,20.057148,-13.052735,0,17.1958,-0.917987,14.45916,-2.73664,0,cluster2
-8.365805,16.731611,-5.577204,3.75855,-11.959811,5.577204,3.75855,-8.365805,12.124356,-2.788602,0,cluster2
1.704338,2.009179,-4.62804,10.115177,-3.845153,0,13.828694,-4.323199,11.819515,2.009179,0,cluster2
4.018358,4.018358,-4.018358,29.444864,-23.219873,-4.614183,21.408148,0.595825,32.867396,0,0,cluster2
3.237203,15.727021,-12.489818,1.732051,-4.626308,0,-10.757768,-11.795266,-2.894257,0,0,cluster1
0.796743,6.373947,-7.15337,58.889727,-48.365787,2.857884,53.641614,-12.401484,56.205049,-1.905256,0,cluster1
1.234952,3.342858,-6.143584,8.660254,-7.988218,-1.351,5.166708,-9.370395,7.210528,-2.009179,0,cluster1
-0.659911,0.469386,-5.192688,42.47335,-36.677908,0.543864,42.364231,-5.057588,42.598058,-1.351,0,cluster2
0,0,0,7.794229,-10.146354,4.330127,-5.196152,-12.990381,3.464102,-4.330127,0,cluster1
-5.490601,8.244562,-13.700522,3.169653,-8.972023,5.473281,3.169653,-13.700522,5.923614,-2.73664,0,cluster1
-6.82428,4.555294,-6.80696,19.156482,-20.680687,4.537973,25.980762,-9.075946,25.980762,-4.537973,0,cluster1
-0.34641,1.09812,-2.885597,345.197726,-316.923729,0,344.737,-4.849742,345.835121,-1.212436,0,cluster2
1.125833,0,-3.566293,8.054036,1.162206,0,5.80237,-9.212778,5.80237,0,0,cluster1
-11.911313,3.75855,-15.669864,1.732051,-4.394213,7.517101,-2.662162,0,1.096388,7.517101,0,cluster2
-0.973413,0.866025,4.205419,51.13014,-43.730819,0.848705,51.802176,-4.278165,45.8266,-2.580756,0,cluster2
-2.362517,4.659217,-8.875028,35.43776,-31.568358,2.135619,31.204627,-8.66545,34.310194,-4.624576,0,cluster1
-3.898846,12.349522,-7.640076,7.430498,-5.237722,2.459512,-1.439334,-7.430498,9.680432,0,0,cluster2
-6.651075,14.964919,-5.5824,0.34641,-6.127996,3.029357,2.009179,-8.611757,8.364073,-3.325538,0,cluster1
1.004589,2.944486,-1.939897,25.461147,-16.059575,2.944486,21.529392,-0.017321,22.51666,0,0,cluster2
0.159349,-0.142028,-3.611326,40.325607,-27.771703,0.817528,40.637376,-6.919543,38.991928,-0.658179,0,cluster2
2.362517,0,-3.110763,10.392305,3.522991,2.73664,10.018182,-10.963882,10.018182,0,0,cluster1
-1.212436,-0.393176,-1.605611,46.072551,-41.887917,1.212436,49.316683,-1.212436,47.711072,-1.212436,0,cluster2
0,-1.125833,1.125833,13.336791,-3.8261,-1.125833,15.588457,-9.058626,15.588457,-1.125833,0,cluster2
4.506796,0,-8.604828,38.105118,-26.945514,10.496228,37.3638,-7.880831,29.500289,-5.248114,0,cluster1
0,0,12.366843,19.295046,-16.821677,12.366843,-5.43864,0,6.928203,0,0,cluster2
-9.529744,7.517101,-32.098366,-3.498743,7.276345,-7.517101,24.557016,-15.051522,9.522815,0,0,cluster1
3.297825,8.036716,-5.459424,1.732051,3.297825,0,-7.025198,-0.720533,5.029876,-4.018358,0,cluster2
-0.344678,0,-3.999305,8.487049,-11.239278,-1.835974,12.663023,0,9.025717,0,0,cluster2
-0.907595,-0.039837,-1.70607,32.926286,-26.99228,0,32.827559,-0.48151,32.787722,0.571577,0,cluster2
-0.136832,0.445137,-0.824456,31.753687,-22.734899,-1.103316,31.022762,-0.924915,31.455775,-0.848705,0,cluster2
0,0,4.032214,9.993933,-7.633148,4.797781,0.398372,-0.765566,5.196152,0,0,cluster2
-0.708409,0,3.309949,9.768767,-4.726767,4.018358,-2.994716,0,1.023642,4.018358,0,cluster2
1.160474,-0.180133,-5.154583,43.68925,-31.213288,1.011518,44.253898,-7.399321,42.591129,-0.831384,0,cluster1
-4.572614,9.145228,-2.286307,10.946561,-3.21815,-0.762102,4.08764,-2.667358,7.898152,-2.286307,0,cluster2
-0.670304,-1.905256,2.10271,91.954577,-89.230061,0.935307,95.527798,2.30536,94.124837,-5.178832,0,cluster2
-2.026499,1.704338,-0.322161,46.470923,-42.130404,0,48.175261,0,47.8531,0,0,cluster2
-1.605611,2.944486,-6.80696,9.21451,-5.16844,0.969948,8.544207,-6.171297,11.488693,0,0,cluster2
-4.849742,2.424871,-2.424871,10.738715,-10.750839,2.424871,18.013328,0,15.588457,-2.424871,0,cluster2
-0.47285,-0.502295,-3.018965,127.357696,-121.565718,2.546115,131.45746,-4.589935,128.409051,-1.524205,0,cluster2
0.86949,1.351,-5.885509,17.701559,-11.199441,4.052999,17.220049,-6.754998,15.869049,-4.052999,0,cluster1
-0.230363,2.650038,-3.110763,8.244562,-3.644235,1.316359,4.047803,-6.829476,6.69784,-1.316359,0,cluster2
-1.219364,0,13.191299,21.338866,-12.87953,7.205331,-1.496492,-7.205331,-1.496492,-7.205331,0,cluster2
2.798994,1.276521,-15.479338,18.047969,-1.692214,4.29029,20.547319,-20.796734,18.61435,-1.489564,0,cluster1
-19.745379,4.936345,0,60.102163,-43.64768,4.936345,45.293129,-4.936345,45.293129,-4.936345,0,cluster2
-8.660254,8.660254,8.660254,6.928203,-11.734644,7.058107,-1.732051,1.602147,5.326056,0,0,cluster2
-1.681821,2.598076,0.933575,15.813624,-6.292541,4.278165,2.423139,-8.573651,3.583613,-8.556331,0,cluster1
0.398372,0.445137,0.536936,74.37253,-63.61303,1.868883,71.388206,-3.718713,70.324727,-0.398372,0,cluster2
0.133368,0.136832,-0.961288,90.243311,-82.778172,1.527669,89.682127,-2.30536,89.233526,0.225167,0,cluster2
-0.53174,-0.831384,-2.760889,101.359613,-95.517406,0.831384,102.07495,-3.060534,102.07495,-0.831384,0,cluster2
0.045033,-0.072746,-3.0155,57.488498,-48.620398,4.851474,59.954939,-5.412659,57.736182,0.34641,0,cluster2
0.128172,0.245951,-1.725123,65.684563,-56.198121,4.023554,65.539071,-4.801245,64.820269,0.519615,0,cluster2
-6.628558,5.45596,-4.809905,15.32865,-17.010471,4.870527,19.612011,-4.870527,17.207925,0,0,cluster2
2.404087,0,-3.173117,10.392305,3.768943,2.788602,10.00779,-11.154407,10.00779,0,0,cluster1
1.293842,0.074478,-0.542132,6.853725,-2.123494,-0.074478,5.935738,-0.992465,6.403392,-0.917987,0,cluster2
-1.927773,0.597558,1.461851,178.011522,-172.385821,2.059408,177.226903,-3.727373,173.302076,-2.546115,0,cluster2
-4.908632,0,-8.407375,20.78461,-14.734556,3.21815,22.873463,-1.468779,15.595385,5.248114,0,cluster2
0,0,-11.535458,11.552779,-5.509654,3.765478,17.320508,-15.300937,15.318257,-5.767729,0,cluster1
0,8.244562,-16.489124,9.976613,16.489124,0,-6.512511,16.489124,9.976613,0,0,cluster2
7.447818,5.577204,-7.447818,20.905853,-4.922488,5.577204,11.60474,-11.154407,19.052559,-3.723909,0,cluster1
2.546115,-2.546115,-2.546115,27.712813,-17.549139,2.546115,27.712813,-7.638344,25.166698,-2.546115,0,cluster1
0,2.615397,-2.615397,6.928203,1.948557,-1.03057,4.312807,-6.83294,5.897633,0,0,cluster2
0,7.863511,-7.863511,13.856406,-8.686235,-1.321555,5.992896,-6.541956,12.534852,0,0,cluster2
19.225764,0,-3.845153,18.08261,15.73395,11.535458,2.701999,-7.690306,18.08261,0,0,cluster1
0,19.243084,0,1.732051,19.243084,0,-17.511034,19.243084,20.975135,0,0,cluster2
0,19.243084,0,1.732051,19.243084,0,-17.511034,19.243084,20.975135,0,0,cluster2
24.733686,0,0,26.465736,24.733686,0,-23.001635,24.733686,26.465736,0,0,cluster2
1.299038,-1.489564,-6.14878,15.830944,-9.713341,-1.680089,17.129982,-10.23642,13.96033,-4.468691,0,cluster1
3.086515,0.566381,-6.687448,22.759148,-16.02147,1.259201,27.67644,-7.061571,20.443396,-1.957217,0,cluster1
3.206026,3.533384,-10.927509,13.787124,-7.669521,-3.533384,20.526534,-7.066767,9.926383,0,0,cluster1
-5.594524,4.260845,-5.594524,16.523765,-19.127037,6.058714,19.450931,-3.928291,16.987954,0,0,cluster2
-5.916686,5.092229,-11.008915,1.732051,-5.916686,5.092229,-4.184635,-5.092229,0.907595,5.092229,0,cluster2
11.157871,-3.464102,-16.554942,20.819251,-0.372391,12.695932,35.371942,-26.552339,34.246109,-3.446781,0,cluster1
-1.402961,1.402961,1.402961,2.39023,-3.247595,1.402961,0.987269,-1.402961,5.196152,-2.805922,0,cluster2
1.763228,0,-5.518314,17.874764,-7.802889,3.550704,18.460198,-9.671772,14.909493,-3.550704,0,cluster1
0,4.018358,-5.005627,9.647523,-4.279898,0,3.654627,-7.984754,8.660254,0,0,cluster1
-2.106174,3.568025,-6.320253,12.228279,-6.33411,1.784012,4.770068,1.137957,6.55408,1.784012,0,cluster2
-3.07439,-3.152332,-6.209402,13.215548,-17.748325,8.660254,21.053078,-10.825318,14.66181,-5.421319,0,cluster1
3.256256,1.645448,-5.733088,22.51666,-14.549227,1.628128,19.243084,-10.617471,20.888533,-1.628128,0,cluster1
-0.358535,-0.711873,-4.503332,42.125208,-28.152754,0.711873,41.678339,-9.304577,40.587147,-0.779423,0,cluster1
-1.125833,0,0,12.730573,-7.548277,1.125833,14.982239,-2.251666,13.856406,0,0,cluster2
-1.707802,1.454923,-4.634968,19.312367,-21.125824,1.454923,19.094128,0,16.166962,0,0,cluster2
0,32.475953,-21.650635,12.557368,-10.825318,10.825318,-41.569219,-32.475953,1.732051,0,0,cluster1
-1.922576,-6.789639,-12.540048,-0.017321,-2.707195,8.53035,14.445304,-13.362772,8.51303,-12.540048,0,cluster1
3.060534,0,-5.94613,38.105118,-25.989422,7.205331,37.562986,-7.205331,32.158987,-3.602666,0,cluster1
-25.930533,7.863511,-11.372646,29.3063,-40.964734,7.863511,50.556831,6.694376,42.69332,0,0,cluster2
0,6.183421,-6.183421,9.405036,-16.930797,-7.089284,9.405036,-5.277559,14.682595,0,0,cluster2
0.793279,-0.433013,-2.670822,18.548532,-14.031344,0.795011,17.680775,-6.928203,18.042773,-2.165064,0,cluster1
0,10.184459,-10.184459,1.732051,0,0,-8.452408,-10.184459,1.732051,0,0,cluster1
-0.860829,0.310037,-6.185153,42.360767,-37.02605,-0.280592,41.903505,-7.437426,41.967591,-1.870615,0,cluster1
-1.281718,0,-0.796743,17.597636,-13.816569,0.484974,19.710738,-2.909845,18.255816,0,0,cluster2
-0.147224,1.655841,-10.484104,22.603263,-3.727373,5.490601,20.509214,-9.308041,18.527747,2.73664,0,cluster1
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-6.985361,10.807997,-28.618675,2.840563,1.577898,-5.403999,17.471196,-16.229316,12.067198,0,0,cluster1
-2.809386,-0.204382,-4.018358,166.727211,-153.584409,1.004589,174.763926,-1.004589,168.532008,0,0,cluster2
0.510955,-3.410408,-2.676018,126.922951,-107.723168,-1.278253,116.24659,-11.369182,117.377619,-11.015843,0,cluster1
-2.650038,-6.044857,-2.009179,6.252703,-7.617559,0.469386,3.585345,-13.182639,5.405731,-14.012291,0,cluster1
2.773013,0.552524,-4.124013,14.67047,-14.530174,-0.313501,18.879354,-3.654627,19.135697,-0.866025,0,cluster2
-1.328483,0,-0.826188,18.047969,-13.255385,1.004589,19.733255,-3.048409,18.226371,0,0,cluster2
0.325626,-0.225167,0.8106,14.566547,-11.296435,0.443405,12.571225,-0.200918,13.239796,0.450333,0,cluster2
1.276521,-1.628128,2.904649,10.392305,-5.035072,1.628128,6.784443,1.628128,11.668826,1.628128,0,cluster2
2.194508,-2.424871,2.194508,7.967434,-5.59972,2.424871,7.737071,0,12.586813,0,0,cluster2
-5.073177,3.048409,-12.934955,11.91651,8.222045,3.048409,9.909063,-6.354894,9.909063,3.048409,0,cluster2
0,0,0,5.196152,-1.732051,0,5.196152,0,5.196152,0,0,cluster2
10.91192,-1.974538,-8.608293,15.571137,7.608899,12.453445,16.506444,-21.979725,15.034201,-1.974538,0,cluster1
0,15.744342,-15.744342,1.732051,0,0,-14.012291,-15.744342,1.732051,0,0,cluster1
0,12.470766,-14.029612,8.487049,6.495191,0,-3.983717,-9.353074,10.045895,0,0,cluster1
0.098727,-1.125833,-1.525937,40.062335,-28.521681,0.450333,40.161062,-7.946649,37.233896,-2.476833,0,cluster1
-13.30215,8.8681,4.43405,3.256256,-7.577722,3.784531,16.558406,0.649519,11.474837,0,0,cluster2
-1.056551,1.576166,0.446869,21.370043,-19.428414,1.932969,18.789287,1.558846,22.818037,-2.095781,0,cluster2
-0.647787,5.497529,-7.420106,29.472577,-27.660851,-0.214774,23.012027,-8.476657,30.529128,-2.979127,0,cluster1
-4.392481,2.078461,-2.31402,10.045895,-8.584044,0,9.810336,0,9.810336,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-7.517101,7.517101,0,-5.78505,0,0,1.732051,0,1.732051,0,0,cluster2
4.070319,-4.070319,-2.026499,24.854929,-5.12687,2.026499,16.71429,-6.096819,24.854929,-4.070319,0,cluster1
0.613146,0.907595,0.057158,152.117362,-139.22744,1.584826,148.615155,-3.07439,149.358205,0.519615,0,cluster2
0.696284,0.779423,0.131636,141.837641,-128.842063,1.316359,137.788106,-2.902917,138.931259,0.796743,0,cluster2
1.132761,0.142028,0.180133,66.928175,-54.727609,1.560578,62.227389,-4.870527,62.024739,-0.900666,0,cluster2
-0.00866,0.284056,0.627002,79.476883,-70.347244,2.591148,77.881665,-4.550097,74.729332,-1.316359,0,cluster2
-0.763834,-2.095781,-7.051179,16.956777,-5.902829,6.304665,20.384506,-6.287344,14.079841,-6.304665,0,cluster1
-9.110587,0,-9.110587,12.124356,0.450333,0,12.124356,9.110587,12.124356,0,0,cluster2
-0.453797,1.4861,-3.640771,49.063803,-45.384927,0.150688,47.376786,-5.469816,49.394625,-1.818653,0,cluster2
-3.048409,2.807654,-0.240755,14.064253,-14.299811,1.524205,12.299293,-3.048409,15.106947,-1.524205,0,cluster2
0.564649,2.050748,-0.093531,8.133711,-3.235471,1.846366,2.954879,0.564649,8.133711,-1.281718,0,cluster2
-0.20265,0.074478,-3.441585,41.685267,-31.739831,1.345803,41.886185,-5.824887,41.366569,0.363731,0,cluster2
-1.03057,6.183421,5.152851,3.464102,-14.696451,6.183421,-3.74989,0,-3.74989,0,0,cluster2
