@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S36

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_remove numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute class {0,1}

@data
0.37,0,0.37,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,1.48,0,0.116,0.29,0,0
0.17,0,0.4,0,0,0,0,1.15,0,0.57,0,0.05,0,0,0,0,0,0.23,0.17,0,0.63,0,0,0,0,0,0.007,0.304,0,0
0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,1.082,0.216,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,0.884,0.294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0.38,0.19,0,0,0,0,0.19,0,0.201,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,4.16,0,4.16,4.16,0,0,4.16,0,0,0,0,1.092,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.341,0.341,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.337,0.337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,1.082,0.216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.55,1.65,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,0,0.104,0,0
0,0,0,0,0,0,0,0.58,0,0.58,0,0,2.34,2.34,0.58,0.58,0.58,0,1.17,0.58,0.29,0,0.58,0.29,0,0,0.091,0.637,0,0
2,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0
0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33,0,0,0,0.33,0.33,0,0.33,0,0,0.33,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0
0,0,0,0,0.24,0,0,0.49,0,0.49,0,0,1.23,0.24,0.24,0.24,0.24,0,0.24,0.24,0.24,0,0.24,0.24,0,0,0,0.312,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.88,0.73,0.73,0.73,0.73,0,0.73,0.73,0.73,0,0.73,0.73,0,0,0.388,0.259,0,0
0,0,0,0,0,0,0.15,0.62,0,0.31,0,0,0.31,0.15,0.15,0.15,0.15,0.46,0.15,0.15,0.31,0,0.15,0.31,0,0,0.078,0.235,0,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,3.03,0,0,0,0,0,0
0.12,0,0,0,0,0,0,0.49,0,0.24,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.119,0.17,0,0
0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0.228,0.114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0.18,0,0
0,0,0.31,0,0,0,0,0.31,0,0,0,0,1.27,0.63,0.63,0.63,0.63,0,0.63,0.63,0.95,0,0.63,0.95,0,0,0.097,0.534,0,0
0,0,0,0,0.16,0,0,0.48,0,0.16,0,0,0.48,0.32,0,0,0,0,3.4,0,0.16,0,0,0,0.32,0,0,0.123,0.095,0
0.18,0,0,0,0,0.03,0.18,0.11,0,0.25,0.07,0,0,0,0.03,0,0,0.03,0,0.37,0.62,0,0,0.03,0.22,0.18,0.019,0.414,0,0
0,0,0,0,0,0,0,3.33,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0.25,0,0.02,0.08,0.23,0.17,0,0.06,0.29,0,0,0.04,0,0,0,1.4,0,0.12,1.04,0,0,0,0.27,0.02,0.046,0.149,0.002,0
0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.18,0.93,0,0,0,1.49,0,0.182,0.339,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0.56,0,0,0.37,0,0.56,0,0.65,0,0,0.46,0.09,0,0.28,0,0,0.37,0,0.28,0,0,0,0,0,0,0.081,0,0
0,0,0,0,0,0,2.46,1.23,0,1.23,0,0,1.23,1.23,0,1.23,0,0,1.23,1.23,2.46,0,0,0,0,0,0,0.139,0,0
0,0,0,0,0,0,0,0.57,0,0.57,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0.093,0,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,3.26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.48,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,2.22,0,0,0,0
0,0,0,0,0,0.48,0,1.44,0,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0
0,0,0,0,0,0.48,0,1.44,0,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0
0,0,0,1.78,0,0,1.78,5.35,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,0,0,0,0.63,0.95,0,0.47,0,0,0.63,0.15,0.15,0.15,0.15,0,0.15,0.15,0.47,0,0.15,0.31,0,0,0.149,0.199,0,0
0,0,0,0,0,0,0,1.29,0,0.43,0,0,0,0,0,0,0,0.43,0,0.86,0,0,0,0,0,0,0,0.22,0,0
0,0,0.37,0,0,0.12,0,0.37,0,0.12,0,0.12,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0,0,0.016,0.05,0,0
0,0,0,0,0,0,0,0.61,0,0,0,0,1.22,0.61,0.61,0.61,0.61,0,0.61,0.61,0,0,0.61,0,0,0,0,0.143,0,0
0,0,1.29,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0.99,0.33,0,0.66,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.306,0.204,0,0
0,0,0,0,0,0,0,0.26,0,1.6,0,0,0.53,0,0.26,0,0,0.26,0,0,0,0,0.26,0,0,0,0,0.339,0,0
0,0,0,0,0,1.48,0,1.48,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.105,0
0.04,0,0.04,0,0,0,0.24,0.09,0,0.04,0,0,0,0,0,0,0,0,0,0.09,0.24,0,0,0.04,0,0,0.02,0.16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.82,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0
0.18,0,0.18,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.031,0.127,0,0
0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.089,0.179,0,0
0.37,0,0.25,0,0,0,0.12,1.51,0,0.25,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0
0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0.1,0.7,0.1,0.1,0,0,0.1,0,0,0.6,0,0.096,0.012,0
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0
0.51,0,0,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.333,0,0
0,0,0,0,0,0,0,0.67,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.087,0
0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.095,0
0,0,0,0,0,0,0,0,0,0,0,0,2.27,2.27,2.27,2.27,2.27,0,2.27,2.27,0,0,2.27,0,0,0,0,0.664,0,0
0,0,0,0,0,0,0,1.48,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,2.22,0,0,0,0
0.12,0,0,0,0,0,0,0.49,0,0.24,0,0,0.74,0,0,0,0,0.37,0,0,0.12,0,0,0,0,0,0.12,0.189,0,0
0.08,0,0,0,0,0,0,0.32,0,0.16,0,0,0.57,0,0,0,0,0.74,0,0,0.16,0,0,0,0,0,0.221,0.188,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0.202,0,0
0.12,0,0,0,0,0,0.06,0.25,0,0.18,0,0,0.69,0,0,0,0,0.82,0,0,0.63,0,0.06,0,0,0,0.187,0.16,0,0
0,0,0,0.49,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0.336,0.588,0,0
0,0,0,0.49,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0.336,0.588,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0,0.31,0.31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0
0.4,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.47,0,0.73,0,0,0.73,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.238,0,0
0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.08,0.08,0,0,0,0,0,0.079,0.068,0,0
0,0,0,0,0,0,0,3.7,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0.87,1.75,1.75,0.87,0.87,0,1.75,0.87,0,0,0.87,0,1.75,0,0,0.749,0,0
0.03,0,0.09,0,0.01,0.05,0.03,0.13,0,0.15,0,0.07,0,0,0,0,0,1.84,0,0.11,0.91,0,0.05,0.03,0.09,0.23,0.038,0.19,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.13,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.47,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0.276,0,0
0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,1.047,0.13,0
0,0,0.44,0,0,0,0,1.32,0,0.44,0,0,1.32,0.44,2.64,0.44,0.44,0,0.44,0.44,0.88,0,0.44,0.88,0,0,0,0.146,0,0
0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0.94,0,0,0,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9,0,0,0,0,1.8,0,0.9,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.16,0,0,0,0,2.77,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0,0
0,0,0.96,0,0,0.48,0,1.93,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,0
0,0,0.22,0,0,0,0,0.44,0,0.11,0.11,0,0.11,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.019,0.253,0,0
0,0,0,0,0,0,0,0.27,0,1.62,0,0,0.54,0,0.27,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0.344,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0.37,0.18,0,0,0,0,0.18,0,0.187,0,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
0,0,4.16,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.689,0,0
0,0,1.43,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0.138,0,0
0,0,0.77,0,0,0,0,1.55,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0.49,0,0
0,0,3.07,0,0,0,0,0,0,1.53,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0.29,0,0,0,0.88,1.76,0.29,2.64,0,0,0.29,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.075,0.113,0.113,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.61,0.61,0,0,0,0,0,0.179,0,0,0
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,2.4,0,0.036,0.109,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.027,0,0
1.09,0,0,0,0,0,0,0,0,0,0,0,2.19,1.09,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0.353,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.48,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0,0.471,0.55,0,0
0,0,0.17,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.77,0.17,0,0,0,0,0.17,0.08,0.045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.75,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.369,0,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,1.01,1.01,0,0,0,0,0
0,0,1.06,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.54,0,0,0,0,2.18,0,1.09,0,0,0.54,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.09,0,0
0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.181,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0
0.39,0,0.78,0,0,0,0,0.39,0,0.39,0,0,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.78,0,0.39,0.78,0,0,0.645,0.581,0,0
0.05,0,0,0,0.05,0.1,0,1.62,0.05,1.08,0,0.21,0.48,0.16,0,0.27,0,0,0.21,0,0.27,0,0,0,0,0.1,0,0.289,0,0
0.06,0,0,0,0.06,0.12,0,1.74,0.06,1.23,0,0.25,0.38,0.19,0,0.32,0,0,0.25,0,0.32,0,0,0,0,0.12,0,0.33,0,0
0,0,0,0,0,0,0,0.97,0,0.97,0,0,0.97,2.91,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0.141,0,0
0,0,1.36,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.92,0,0,0,0,0,0,0,0,0,0.96,0,0,1.92,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0.161,0
0,0,0,0,0,0,0,0.45,0,1.35,0,0,1.35,1.35,0.9,0.45,0.45,0,1.35,0.45,0.45,0,0.45,0.45,0,0,0,0.358,0.071,0
0,0,0.73,0,0,0,0,1.28,0,0.36,0,0,1.28,0,0,0,0,0,0,0,0.36,0,0,0.18,0,0,0.027,0,0,0
1.03,0,1.03,0,0,0,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0
0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0
0,0,0.82,0,0,0,0,0.82,0,0,0,0,2.47,0.82,0.82,0.82,0.82,0,0.82,0.82,0,0,0.82,0,0,0,0,0.361,0,0
0,0,0.34,0,0,0,0,0.34,0,0.34,0,0,0.69,0,0,0,0,0,0,0.34,1.04,0,0,0.34,0,0,0,0.149,0,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.76,0.76,0.76,0.76,0,0.76,0.76,0,0,0.76,0,0,0,0,0.157,0,0
0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.46,0,0,0,0.46,0,0,0,0,0,0,0,0,0,2.3,0,0,0.92,0,0,0.92,0,0,0.163,0.163,0.081,0
0,0,0.54,0,0,0,0,1.63,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.199,0,0
0,0,0.14,0,0,0.63,0,0.14,0,0,0,0.07,0,0,0,0,0,0,0,0.07,0.21,0,0,0,0,0,0.084,0.177,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.21,0,0
0,0,0,0,0,0,0,1.49,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53,0,0,0,0,0,0,0.26,0,0.26,0,0,0.8,0.53,0.53,0.53,0.53,1.88,0.53,0.53,0.8,0,0.53,0.8,0,0,0,0.412,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.475,0,0
0.58,0,0,0,0,0,0,0.58,0,0,0,0,1.17,0.58,0.58,0.58,0.58,1.76,0.58,0.58,0.58,0,0.58,0.58,0,0,0,0.414,0,0
0.31,0,0,0,0,0,0,2.83,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0.12,0,0,0,0,0.48,0,0.24,0,0,0.72,0,0,0,0,0.36,0,0,0.12,0,0,0,0,0,0.117,0.151,0,0
0.05,0,0,0,0,0.38,0,0.21,0,0.1,0,0,0.54,0,0,0,0,0.38,0,0.38,0.21,0,0,0,0,0,0.308,0.136,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0.216,0.216,0
0.75,0,0,0,0,0,0,1.12,0,1.87,0,0,0.37,0.37,0.37,0.37,0.37,0,0.37,0.37,0.75,0,0.37,2.63,0,0,0,0.305,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,1.47,0.73,0.73,0,2.2,0.73,0.73,0,0.73,0.73,0,0,0,0.555,0.111,0
0.68,0,0,0,0,0,0,1.37,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0.332,0,0
0,0,0,0,0,0,0,1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.87,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.076,0
0.24,0,0,0,0,0,0,1.23,0,0.24,0,0,0.24,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0.029,0.119,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.195,0,0
0,0,0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0.68,0,0.086,0,0
0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0
0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0
0,0,0,0,0,0,0,2.38,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0
0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.28,0,0,0,0,1.28,0,0,0,0,1.28,1.28,1.28,1.28,1.28,0,1.28,1.28,0,0,1.28,0,0,0,0,0.398,0,0
0,0,0,0,0,0,0.84,0,0,2.54,0,0,0.84,1.69,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
0.48,0,0.48,0,0,0,0,4.39,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0
0.12,0,0,0,0,0,0,0.51,0,0.25,0,0,0.76,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.054,0.162,0,0
0.08,0,0,0,0,0,0,0.33,0,0.16,0,0,0.59,0,0,0,0,0.42,0,0.25,0.08,0,0,0,0,0,0.148,0.136,0,0
0,0,0,0,0,0,0,3.57,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0,0,0.24,0,0,0,0.86,0,0.24,0,0,0.62,0.24,0.24,0.24,0.24,0.37,0.24,0.24,0.24,0,0.24,0.24,0,0,0.018,0.297,0,0
0,0,0.75,0,0,0,0,1.5,0,0,0,0,3,0.75,0.75,0.75,0.75,0,0.75,0.75,0.75,0,0.75,0.75,0,0,0,0.222,0,0
0.1,0,0,0,0,0.21,0,0,0,0,0,0.21,0.1,0,0.1,0,0,0,0,0.21,0.21,0,0.1,0,0,0,0.043,0.143,0,0
0,0,0,0,0,0,0,0.61,0,1.22,0,0,0.61,0.61,0.61,0.61,0.61,0,0.61,0.61,1.84,0,0.61,1.84,0,0,0,0.189,0.094,0
