@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S46

@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_labs numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0.28,0,0.86,0,0,0,0.28,0,0,0,0,0,2.87,0,1.72,0,0,0.28,0,0,0,0,0,0,0.57,0,0.137,1.95,15,0
0.04,0,0.04,0,0,0.66,0,0.33,0.04,0,0,0,0.19,0,0.14,0,0,0.62,0,0.14,0.04,0,0,0,0,0,0.152,3.685,85,0
0,0,1.14,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,1.19,3,0
0,0,3.22,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,6.45,0,0.512,2.4,11,0
0.1,0,0,0,0.1,0,0,0.4,0.1,0,0,0.2,0,0,0,0,0,4.5,0,0.1,0.1,0.1,0,0.6,0,0,0.079,2.361,26,0
1.94,0,0,0,0,0,0,0.97,0,0,0,0,1.94,0,0,0,0,0.97,0.97,0,0,0,0,0.97,0,0,0.379,8.125,75,0
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,2.142,8,0
0.81,0,0.81,0,0,0,0,0.81,0,0,0,0,1.62,0,1.62,0,0,0.81,0,0,0,0,0,1.62,0,0,0.123,5.375,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,7.69,0,0,7,17,0
0.27,0,0,0,0,0.27,0,0.81,0,0,0,0,1.08,0,0.81,0,0,0.81,0.54,0.27,0,0,0,0,0,0.27,0.318,4.971,76,0
2.24,0,0,0.56,0,0,0,1.12,0,0,0,0,4.49,0,0,0,0,1.12,0,0,0,0,0,0,0.56,0,0.111,1.23,4,0
1.09,0,0,0,0,0,0,0.72,1.81,0,0,0,0.72,0,1.09,0,0.72,0,0,0,0,0,0,0,0,0,0.126,2.562,35,0
0,0,0,0,0,0,0,0,2.38,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,1.2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,5,17,0
0.27,0,0,0,0,0,0,0.81,0,0,0,0,0.54,0,0.27,0,0,9.83,0.27,0,0.27,0,0.27,0.54,0.54,0,1.411,4.891,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.43,0,0,0,1.625,6,0
0,0,0,0,0,0,0,0.84,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,3.34,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.125,2,0
0,0,1.75,0,0,0,0,0,0,0,0,0,1.75,0,0.87,0,0,0.87,0,0,0,0,0,0,0.87,0,0,1.466,12,0
0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.304,3.016,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,1.02,0,1.02,0.352,1.241,3,0
0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,1.81,0.9,0,0.45,0,0,0,0.45,0,0,1.444,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1.333,3,0
0.76,0,0.76,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,1.52,0,0.76,0,0.76,0.76,2.29,0,0.254,1.755,11,0
0,0,2.46,0,0,0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.166,3,0
0,0,0,0.69,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.46,0,0,0.23,0,0,0,0,1.554,13,0
0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0.358,2.037,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0.393,1.545,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,1.02,0,1.02,0,0,0,1.857,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
0,0,0,0,0,0,0,2.32,0.46,0,0,0,5.11,0,0.46,0,0,0.93,0,0,0,0,0,0.93,0,0,0,2,13,0
0.58,0,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,1.76,0.58,0,0.58,0,0.58,0,0.58,0,0.566,2.246,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.8,4.472,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.51,0,0,3.06,1.02,0,0.51,0,0.51,1.02,0.51,0,0.553,4,37,0
0,0,1.7,0,0,0,0,0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.275,1.55,5,0
0.52,0,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0.52,0,0,1.58,0.52,0,0.52,0,0.52,0,0.52,0,0.513,2.225,13,0
0,0,0.39,0,0,0,0,1.19,0,0.39,0,0,1.19,0,0,0,0,2.77,0.39,0,0.39,0,0.39,0.39,0.39,0,0.377,2.238,13,0
0,0,0,0,0.86,0,0,2.58,0,0,0,0.86,2.58,0,0,0,0,1.72,0.86,0,0.86,0,0,0,0,0,0,1.535,8,0
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,1.75,0.58,0,0.58,0,0,0,0,0,0.059,2.506,11,0
0.34,0,0,0,0.34,0,0.34,0,0,0,0,0,1.03,0,2.06,0,0,0,0,0,0,0,0.34,0,0.34,0,0.046,3.344,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.018,251,1488,0
0.3,0,0,0,0,0,0,0.15,0,0,0,0,1.38,0,0.61,0,0,1.38,0.15,0.3,0.15,0,0.15,0,0.61,0,0.183,1.837,13,0
0.29,0,0.29,0,0,0.29,0,0.29,0,1.19,0,0.29,0.29,0,0.29,0,0,0,0,0,0,0,0,0.89,0,0,0.156,3.338,157,0
0,0,0,0,0,0.43,0,2.17,0,0,0,0,0.86,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.248,2.119,15,0
0,0,0,0,0,0,0,0.55,0,0,0,0,1.11,0,0.55,0,0,2.77,0.55,0.55,0.55,0,0.55,0,1.11,0,0.603,2.113,13,0
0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,2,8,0
0.89,0,0.44,0.44,0,0,0,0.89,0,0.44,0,0.89,0,0,0,0,0,1.79,0,0,0.89,0,0,0,0.44,0,0.131,1.61,13,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.173,3.266,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,3,0
0.35,0,0,0,0,0,0,0.35,0,0,0,0,1.42,0,0.71,0,0,0,0,0.35,0,0,0,0,0,0,0,1.292,4,0
0,0,1.85,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,1.61,0,0,0,0,0,0,1.61,0,0.294,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0.327,3.857,28,0
1.47,0,0.36,0,0,0.36,0.36,3.32,0,0,0,0,1.1,0,0.36,0,0,0.36,0,0,0,0,0,1.1,0,0,0.051,2.293,45,0
0,0,0.83,0.41,0.83,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,1.673,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,1,1,0
0.87,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,1.75,0,0,0,0,0,0,0.87,0,0.283,1.785,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0.272,4.19,26,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,1.182,2.057,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,2.22,0,0,1.75,5,0
0.28,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.56,0,0,3.37,0.28,0,0.28,0,0.28,0.28,0.28,0,0.14,2.464,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.505,4.068,28,0
1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,1.33,0,1.33,0,0,0,0,0,0.288,1.857,10,0
0,0,0.35,0,0,0,0,0,0,0,0,0,2.1,0,0.7,0,0,2.8,0.35,0,0.35,0,0.35,0,0.7,0,0.233,1.746,13,0
0,0,0,0,0,1.55,0,0.51,0,0,0,0,1.03,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.07,25.812,104,0
0.9,0,0,0,0,0,0,0.45,0,0,0,0,0,0,3.18,0,0,0.45,0,0.9,0,0,0,0,0,0,0.199,3.382,53,0
0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0.163,3.28,15,0
0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.263,4,0
0.1,0,0.1,0.1,0.4,0,0.1,0.8,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0.4,0,0,0.136,1.636,18,0
0,0,0.67,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0.613,2.976,24,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.15,3.225,22,0
0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0.4,3.09,11,0
0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0.132,1.25,7,0
0,0,0,0.32,0.64,0,0,1.6,0,0.32,0,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.08,4.295,87,0
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,3.7,0,0,1.85,0,1.85,0,0,0,0,1.85,0,0.636,2.695,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.76,0,0,0,0,0,0,0.123,3.7,28,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,0,2.22,1.11,0,1.11,0,1.11,0,1.11,0,0.353,2.1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,0,3.57,0,3.57,0,0,0,0.956,3.6,11,0
0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,4.44,0,0,0,0,0,0,0,0,0,2.22,0,0,1.333,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.33,0,0,5.66,0.66,0,0.66,0,0.66,0,0.66,0,0.254,2.725,15,0
0.2,0,0.2,0,0,0,0,1,0.2,0,0,0,0.4,0,0,0,0,2.61,0,0.8,0,0,0,0,0,0,0.462,2.61,24,0
0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1.181,3,0
0,0,0,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,2.63,1.31,0,1.31,0,1.31,0,2.63,0,0.407,2.151,12,0
0,0,0,0,0,0.66,0,0.22,0,0,0,0,0.66,0,0.88,0,0,1.76,0.44,0.44,0,0,0,0,0,0,0.023,8.76,161,0
0,0,0,0,0,1.55,0,0.51,0,0,0,0,1.03,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.07,25.812,104,0
0,0,0,0,0,0.34,0,1.02,0,0,0,0,1.36,0,0.68,0,0,2.38,0.34,0,0.34,0,0.34,0,0.34,0,0.42,2.604,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.074,4.308,28,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1.428,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.93,0,0.93,0,0.93,0.93,0.93,0,0.457,2.097,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.074,4.268,28,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1.052,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4,0
0,0,0,0,0,0.66,0,2,0,0,0,0,2,0,1.33,0,0,0.66,0,0,0,0,0,0,0,0,0.35,2.529,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,2.04,0,0.323,2.682,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.34,0,0,5.86,0.68,0,0.68,0,0.68,0,0.68,0,0.276,2.87,15,0
0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,2.2,10,0
3.84,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,2.38,0,2.38,0,0,0,0,0,0,0.749,2.85,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,1.75,6,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733,9,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,8,0
0.17,0,0.17,0,0.17,0.08,0.08,0.25,0,0,0,0,0.94,0,0.6,0,0,1.89,0.25,0,0,0,0,0,0,0,0.127,1.838,24,0
0,0,1.05,0,0,0,0,2.1,0,0,0,0,4.21,0,2.1,0,0,1.05,0,0,0,0,0,1.05,0,0,0.171,2.541,12,0
0,0,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,1.79,0.89,0,0,0,0,0,0,0,0.141,1.87,24,0
0,0,0,0,0,0.27,0,0.82,0.27,0,0,1.64,1.36,0,0.54,0,0,0.27,0,0,0.54,0,0,0,0,0,0.09,1.465,8,0
0,0,0,0.8,0,0,0,1.61,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0.417,1.411,5,0
0,0,1.69,0,0,0,0,1.69,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,1.69,0,0,1.461,4,0
0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,9.62,0,2.13,0,0,0,0.53,1.06,0,0,2.567,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.46,0,0,4.2,0.46,0,0.46,0,0.46,0,0.46,0,0.227,2.482,12,0
0,0,1.41,0,0,0,0,1.76,0,0,0,0.35,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0.104,2.108,24,0
0,0,0,2.94,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0.68,0,0,0,0,5.47,0,0,0,0,0.68,0,0,0.68,0,0,0,0.68,0,0.138,1.1,3,0
0,0,0.59,0,0,0,0,0.59,0,0,0,0,1.77,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0.215,2.741,11,0
0,0,0,0,0,0,0,1.67,0,0,0,0,2.79,0,1.67,0,0,0,0,0.55,0,0,0,0,0,0,0.083,1.392,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,5,0
0,0,0,0,0,1.81,0,0,0,0,0,0,7.27,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.316,1.125,2,0
0.16,0,0.83,0,0,0.16,0,0.66,0,0.66,0,0.16,0,0,0.16,0,0,3,0.16,0,0.16,0,0.16,0.66,0,0,0.162,2.604,28,0
0.99,0,0,0.66,0,0,0,0.33,0,0,0,0,2.65,0,0.33,0,0,1.99,0,0,0,0,0,0,0.33,0,0,1.786,28,0
0,0,0,0,0.08,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0.42,0,0,0,0,0,0.451,1.833,18,0
0.2,0,0.6,0.2,0,0.1,0,0.5,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,1.133,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0.85,0,0,0.85,0,0.85,0,0,0,0.85,0,0,0,1.228,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0.23,0,0.92,0,0,0.23,0,0.92,0,0.92,0,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0.92,0,0,0.13,2.222,23,0
0.33,0,0.08,0,0.16,0,0,1,0.08,0,0,0.25,0.16,0,0,0,0,2.68,0,0.08,0.08,0,0,0.25,0.16,0,0.089,2.432,24,0
0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,1.62,0.54,0,0.54,0,0.54,0,0.54,0,0.559,3.039,13,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.538,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,8.33,0,0,3.714,16,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,3.84,0,2.56,0,0,0,0,0,0,0.194,3.631,17,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,3.84,0,2.56,0,0,0,0,0,0,0.194,3.631,17,0
0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,8,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.23,0,0.46,0,0,0.23,0,0,0,1.39,0,0.23,0,0,0.69,0,0,0.46,0,0,0,0,0,1.86,0,0,0.113,2.43,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,11,0
0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,1.066,2,0
0,0,0.08,0,0,0,0,0,0.08,0,0,0.08,0.08,0,0.08,0,0,0.16,0,0.16,0.16,0,0,0,0,0,0.085,4.858,60,0
0.09,0,0,0.09,0.09,0.87,0,0.29,0,0,0,0,0.38,0,0.19,0,0,0.58,0,0.29,0,0,0,0,0,0,0.173,3.704,48,0
0.09,0,0.09,0,0.55,0,0,0.73,0.09,0,0,0.55,0.09,0,0,0,0.09,3.48,0,0,0.09,0,0,0,0,0,0.1,2.188,22,0
0.15,0,0.05,0.05,0,0.52,0,0.15,0,0,0.05,0,0.31,0,0.15,0,0,0.78,0,0.47,0,0,0,0,0.1,0,0.162,2.725,38,0
0,0,0.24,0,0.24,0,0,0,0,1.49,0,0,0.99,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,9.876,235,0
0.29,0,0.59,0,0,0.29,0,0,0,1.79,0,0.29,0,0,0.59,0,0,0.59,0,0,0,0,0,2.69,0,0,0.052,3.153,121,0
0,0,0,0,0,0,0,1.84,0,0,0,0,1.38,0,0.46,0,0,1.84,0.46,0,0.46,0,0.92,1.38,0.46,0,0.362,4.153,34,0
0.22,0,0.45,0,0,0,0.45,1.12,0.22,0.22,0,0,1.12,0,1.35,0,0,2.03,0,0,0,0,0,0,0,0,0.072,3.242,38,0
0.16,0,1.15,0.33,0,0,0,0.16,0,0.16,0.16,0,2.8,0,2.31,0,0,0,0,0,0,0,0,0,0.33,0,0.126,3.401,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,4,0
0,0,0.88,0,0,0,0,0.71,0.35,0,0,0,1.06,0,1.06,0,0,2.13,0.17,0,0.17,0,0.17,0.71,0.53,0,0.131,2.941,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0.79,0,0,0.79,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,8,0
0.51,0,1.62,0,0,0,0,0.73,0.14,0,0,0.81,1.54,0,0.07,0,0,0.95,0.07,0,0.14,0.07,0,0.07,0.07,0,0.032,1.588,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0.563,3.571,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0.588,3.714,11,0
0.26,0,0,0,0,0,0,0.26,0.52,0,0,0,1.56,0,0,0,0,0.78,0,0,0,0,0.26,0,0,0,0.041,1.517,4,0
0,0,0.91,0,0,0,0,0.91,0.6,0,0,0,1.21,0,1.82,0,0,0.3,0,0,0,0,0,0.91,0.3,0,0.044,2.222,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.142,2.136,7,0
0.76,0,0.15,0,0,0,0,1.07,0,0,0,0,1.99,0,0.46,0,0,0.92,0,0,0,0,0,0,0,0,0.264,2.891,28,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.296,3.315,13,0
0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,1.29,0,0.234,1.857,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,4.03,28,0
0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214,12,0
0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.191,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0.088,1.607,4,0
0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,1.545,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.09,0,0,0,0.046,4.413,28,0
0,0,0,0.32,0.65,0,0,1.62,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.081,4.093,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0.84,0,0.123,5.515,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,4.052,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,3,0
0,0,0.78,0,0,0.78,0,0.78,0,0,0,0,1.56,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0.544,2.62,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.47,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0.94,0,0,0.47,0,0,0,0,0,0,0.94,0,0.079,2.315,17,0
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,3.7,1.85,0,1.85,0,1.85,0,0,0,0.6,2.526,11,0
0,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,1.23,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,2.22,0,0,0,3.578,20,0
0.36,0,0.91,0.18,0,0,0,3.66,0.09,0,0,0.82,0.82,0,0.45,0,0,1.37,0.82,0,0.18,0,0,0,0,0,0,1.263,4,0
1.96,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0.476,2.318,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,2.17,0,0,0,0,0,0,0,0,2.615,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,1.44,1.44,0,0,5.357,28,0
0.17,0,0.8,0.08,0.26,0,0,3.39,0.17,0,0,0,0,0,0,0,0,2.68,0,0,0.35,0,0,0.08,0,0,0.046,2.658,57,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,2.333,13,0
0.69,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,2.79,0,0.69,0,0,0,0,0,0,0,1.268,4,0
0,0,0,0,0.82,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,1.394,12,0
