@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S32

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,2.63,2.63,1.31,1.31,1.31,0,1.31,0,0,1.31,0,0,0,0.407,0.203,0,0,12,71,0
0,0,0,0,0,0,0,0.88,0,0,1.76,0,0,0.44,0,0,0,0,0,0,0,0,0,0.023,0,0.047,0.094,161,876,0
0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.141,0.211,104,413,0
0.34,0,0,0,0,0,0,0.68,0,0,2.38,1.7,0.68,0.34,0.68,0,0.34,0,0,0.68,0,0,0,0.42,0.052,0,0.052,13,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.074,0.297,0,0.074,28,293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,4.54,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0,0.93,0,0.93,0.93,0,0,0,0.457,0.152,0,0,13,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.074,0.298,0,0.074,28,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0.66,0,0,0,0,0,0,1.33,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,11,86,0
0,0,0,0,0,0,0,0,0,0,2.04,1.02,0,0,1.02,0,0,0,0,1.02,0,0,0,0.323,0,0,0,13,110,0
0,0,0,0,0,0,0,0.34,0,0,5.86,2.75,0.68,0.68,0.68,0,0.68,0,0,0.68,0,0,0,0.276,0.11,0.055,0,15,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,10,44,0
0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0
0,0,0,0,0,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0.749,0,0,0,15,57,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,6,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,8,43,0
0,0.17,0,0,0,0,0,0.6,0.25,0,1.89,0.43,0,0.25,0.17,0,0,0,0,0,0,0,0.08,0.127,0,0.038,0,24,605,0
1.05,0,0,0,0,0,0,2.1,0,0,1.05,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0.171,0,0,0,12,61,0
0,0,0,0,0,0,0,0,0,0,1.79,1.49,0,0.89,0,0,0,0,0,0,0.29,0,0,0.141,0,0,0,24,174,0
0,0,0,0,0,0,0,0.54,0,0,0.27,0,0,0,0.27,0,0,0,0,0,0,0,0,0.09,0,0,0,8,85,0
0,0,0.8,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0,0,0,5,24,0
0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0
0,0,0,0,0,0,0,0,0,0,9.62,0,0,0,1.06,0,0,0,0.53,1.06,0,0,0,0,0.17,0,0,15,172,0
0,0,0,0,0,0,0,0.46,0,0,4.2,2.8,0.46,0.46,0.46,0,0.46,0,0,0.46,0,0,0,0.227,0.075,0.075,0,12,139,0
0.35,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,1.06,0,0,0,0,0,1.41,0,0.35,0.104,0,0,0,24,213,0
0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0.68,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,3,22,0
0,0,0,0,0,0,0,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,11,85,0
0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,0,5,19,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,2,9,0
0,0.16,0,0.16,0.66,0,0,0.16,0,0,3,0.83,0.16,0.16,0.5,0,0.16,0,0.66,0.33,0.16,0,0,0.162,0.04,0,0.02,28,758,0
0.33,0.99,0.66,0,0,0,0,0.33,0,0,1.99,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,28,134,0
0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0.08,0,0,0,0,0.34,0.451,0,0,0,18,935,0
0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.049,0,0,0,10,263,0
0,0,0,0,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,0.85,0,0.85,0,0,0,0.138,0,0,4,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0.23,0,0,0.92,0,0,0.23,0,0,0.23,0,0,0,0.23,0,0,0,0.92,0,0,0,0,0.13,0.026,0,0.026,23,480,0
0,0.33,0,0,0,0,0,0,0,0,2.68,0,0,0,0.08,0,0,0,0.25,0,0,0,0,0.089,0,0,0,24,557,0
0,0,0,0,0,0,0,0,0,0,1.62,1.08,0.54,0.54,0.54,0,0.54,0,0,0.54,0,0,0,0.559,0,0,0,13,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0
0,0,0,0,0,1.28,0,0,0,0,3.84,3.84,0,0,1.28,0,0,0,0,1.28,0,0,0,0.194,0.194,0,0,17,69,0
0,0,0,0,0,1.28,0,0,0,0,3.84,3.84,0,0,1.28,0,0,0,0,1.28,0,0,0,0.194,0.194,0,0,17,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,8,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0.23,0,0,1.39,0,0,0.69,0,0,0.46,0,0,0,0.23,0,0,0,1.86,0,0,0,0,0.113,0,0,0.203,121,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0
0.08,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0,0.08,0,0,0,0,0,0.24,0,0,0.085,0,0,0.007,60,2026,0
0.09,0.09,0.09,0,0,0,0,0.19,0,0,0.58,0.68,0,0,0,0,0,0,0,0,0,0,0,0.173,0.053,0.026,0,48,726,0
0,0.09,0,0,0,0,0,0,0.36,0.09,3.48,0,0,0,0.09,0,0,0,0,0,0.55,0,0,0.1,0,0.1,0,22,510,0
0.05,0.15,0.05,0,0,0.05,0,0.15,0,0,0.78,0.83,0,0,0,0,0,0,0,0.05,0.1,0,0,0.162,0.084,0.015,0,38,1150,0
0,0,0,0,1.49,0,0,0,0,0,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.163,0,235,1116,0
0,0.29,0,0,1.79,0,0,0.59,0,0,0.59,0,0,0,0.29,0,0,0,2.69,0,0,0,0,0.052,0,0,0.235,121,618,0
0,0,0,0,0,0,0,0.46,0,0,1.84,1.38,0.46,0.46,0,0,0.92,0,1.38,0,0,0,0.92,0.362,0,0,0,34,162,0
0.67,0.22,0,0,0.22,0,0,1.35,0,0,2.03,0,0,0,0.22,0,0,0,0,0,0,0,0,0.072,0,0.072,0.036,38,347,0
0,0.16,0.33,0.16,0.16,0.16,0,2.31,0.33,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.126,0,0.076,0.025,37,364,0
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0.53,0,0,0,0,0,0,1.06,0,0,2.13,1.06,0.17,0.17,0.53,0,0.17,0,0.71,0.17,0,0,0.35,0.131,0.026,0,0,34,353,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,0
0.29,0.51,0,0,0,0,0,0.07,0,0,0.95,0,0,0.07,0.07,0.07,0,0,0.07,0,0,0,0,0.032,0,0.01,0,51,243,0
0,0,0,0,0,0,0,0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0.563,0,0,0,11,75,0
0,0,0,0,0,0,0,0,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0,11,78,0
0.26,0.26,0,0,0,0,0,0,0,0,0.78,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0.041,0,0,0,4,44,0
0.6,0,0,0,0,0,0,1.82,0,0,0.3,0.3,0,0,0.6,0,0,0,0.91,0,0,0,0.3,0.044,0,0,0,22,120,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,2.43,0,0,3.25,0,0,0,0,0,0.142,0,0,0,7,47,0
0,0.76,0,0,0,0,0,0.46,0,0,0.92,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0.264,0,0,0.026,28,347,0
0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0,13,63,0
0,0,0,0,0,0,0,0,0,0,1.29,1.29,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,0,8,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0,0,28,133,0
0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0.191,0,0,0,1,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,4,45,0
0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.09,0,0,0,0,0,0,0.046,0.341,0,0.031,28,1399,0
0,0,0.32,0,0.32,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0,87,262,0
0,0,0,0,0,0,0,0,0,0,2.54,2.54,0,0,0,0,0,0,0,0,0,0,0.84,0.123,0,0,0.371,34,182,0
0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0.53,22,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0.136,0,11,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.47,0,0,0,0,0,0.94,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0,17,88,0
0,0,0,0,0,0,0,0,0,0,3.7,1.85,1.85,1.85,0,0,1.85,0,0,0,0,0,0,0.6,0,0,0,11,48,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,3,16,0
0,0,0,0,0,0,0,0,0,0,5.71,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,20,68,0
0.09,0.36,0.18,0,0,0,0,0.45,0,0,1.37,0.09,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,192,0
0,1.96,0,0,0,0,0,0,0,0,1.96,3.92,0,1.96,0,0,0,0,0,0,0,0,0,0.476,0,0,0,25,51,0
0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,4.34,10.86,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0
0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,4.34,0,0,0,1.44,1.44,0,0,0,0,0.222,0,0,28,150,0
0.08,0.17,0.08,0,0,0,0,0,0,0,2.68,0,0,0,0.08,0,0,0,0.08,0.08,0,0,0,0.046,0,0.023,0,57,436,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0.751,13,21,0
0,0.69,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,4,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0.41,0,0,0,0,12,53,0
0,0,0,0.31,0,0,0,0.63,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.255,0.102,0,0.255,46,259,0
0.07,0.07,0,0,0,0,0,0,0,0,4.3,0,0,0.07,0.14,0,0,0,0,0,0,0,0.14,0.094,0,0.028,0,24,881,0
0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,9,37,0
0,0.32,0,0.32,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,118,338,0
0.9,0.9,0,0,0,0,0,0,0,0,1.81,1.81,0,0.9,0,0,0,0,0,0,0,0,0,0.112,0,0,0,10,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0.473,14,27,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,0
0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0.05,0.41,0,0,0,0,0,0.1,0,0.35,0.141,0,0,0,87,1620,0
0,0,0,0,0,0,0,1.21,0,0,3.63,1.21,0.6,1.81,0,0,0.6,0,0,0,0,0,0,0.132,0,0,0,52,186,0
0,0,0,0,0,0,0,0,0,0,4.47,2.23,0,0.74,0,0,0,0,0,0,0,0,0,0.102,0.204,0,0.204,10,87,0
0,0.91,0,0,0,0,0,0,0,0,1.83,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0.232,0,0,0,10,68,0
0,0,0,0,0,0,0,0,0,0,1.71,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0.077,0,0,0,12,111,0
0.22,0.22,0,0,1.35,0,0,0.67,0,0,0.67,0,0,0,0.45,0,0,0,2.02,0,0,0,0,0.042,0,0,0.232,121,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,7,0
0,0.12,0,0,0,0,0,0.63,0.08,0,1.9,0.5,0,0.12,0.21,0,0,0,0,0,0.08,0,0.04,0.115,0,0.051,0,27,1263,0
0,0.24,0,0,1.49,0,0,0.74,0,0,0.49,0,0,0,0.24,0,0,0,2.23,0,0,0,0,0.046,0,0,0.255,121,622,0
0,0,0,0,1.03,0,0,0,0,0,1.03,0.51,0,0.51,0,0,0,0,0,0,2.57,0,0,0,0,0,0,6,92,0
0,1.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,8,22,0
0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,0
0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.77,0.102,0,0,0,26,167,0
0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.29,0,0,0.178,0,0,0,10,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
0.01,0.13,0.01,0,0.07,0,0,0.03,0.01,0,0,0,0.01,0,0.86,0,0.03,0,0.03,0.03,0.01,0,0.15,0.111,0,0,0.01,58,3027,0
0,0,0,0,0,0,0,1.19,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,55,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0.437,0,0,0,13,90,0
0,0,0,0,0,0,0,0.29,0,0,0.44,0,0,0.89,0.89,0,0,0.59,0,0.14,0,0,0.44,0.135,0.016,0,0,46,680,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,9,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,0,1.72,0.57,0,0.57,0,0,0,0,0,0,0,0,0,0.077,0,0,0,12,110,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,0,1.98,0,0,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0
0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,2.18,0,0,1.45,0.72,0.72,0.72,0.72,0,0.72,0,0,0.72,0,0,0,0.367,0,0,0,12,74,0
0,0,0,0,0,0,0,2.35,0,0,1.17,0.58,0.58,0.58,0.58,0,0.58,0,0,0.58,0.58,0,0,0.301,0,0,0,12,81,0
0,1.47,0,0,0,0,0,0.73,0,0,1.47,0.73,1.47,0.73,0.73,0,0.73,0,0,0.73,0,0,0,0.363,0.121,0,0,12,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,6,39,0
0,2.5,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0
1.04,0.52,0,0,0,0,0,0.52,0,0,2.09,2.61,0.52,0.52,0,0,0.52,0,0,0,0,0,0,0.309,0,0,0,34,151,0
0,0.66,0,0,0,0,0,0,0,0,2,2.66,0,0,1.33,0,0,0,0,0.66,0,0,0,0.104,0.209,0,0,17,127,0
0,1.29,0,0,0,0,0,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0.555,14,348,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0.4,0,0,0,0,0,0.4,0,0,13.93,0.81,0,0,0.4,0,0,0,0,0,0,0,0,1.932,0.06,0,0,20,593,0
0,0,0,0,0,0,0,0.5,0,0,4.02,2.01,0.5,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0.176,0.088,0,0,12,109,0
0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,5,86,0
0,0.28,0,0,0.28,0,0,0.57,0,0,0.28,0,0,0.28,0,0,0,0,0.28,0,0.28,0,0,0.051,0,0,0,4,24,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,3.96,2.97,0.99,0.99,0,0,0.99,0,0,0.99,0,0,0,0.479,0,0,0,13,121,0
0,0,0,0,1.36,0,0,0.54,0,0,0.27,0,0,0,0,0,0,0,1.09,0,0,1.91,0,0,0,0,0.23,31,517,0
0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0
0.48,0,0,0,0,0,0,0,0,0,2.88,0.96,0.48,0.96,0,0,0.48,0,0,0,0,0,0,0.276,0,0,0,11,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,2.32,0,0,0,0,0,0,0,0,0,0.453,0,0,0,75,187,0
0.43,0.43,0.21,0,0,0,0,0.43,0,0,0.43,0.43,0,0.21,0,0,0.21,0,0,0,0,0.65,0,0.238,0.136,0,0,75,344,0
0,0.93,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,5,62,0
0.42,0,0,0,0,0,0,0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0.124,0,18,78,0
0,0.11,0,0,0.23,0,0,0,0.11,0,3.45,0,0,0,0.11,0,0,0,0,0,0,0,0,0.157,0,0.078,0,28,508,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0
0.39,0,0,0,0,0,0,0,0,0,5.57,1.59,0.39,1.19,0.39,0,0.39,0,0,0.39,0,0,0,0.104,0.052,0,0.052,57,246,0
0,0.15,0,0,0,0,0,0,0,0,0.46,0.15,0,0,0.15,0,0,0,0,0,0.15,0,0,0.023,0,0,0,58,415,0
0,0,0,0,0,0,0,0,0,0,7.6,2.17,1.08,1.08,1.08,0,1.08,0,0,1.08,0,0,0,0.364,0.182,0,0,13,92,0
0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,0,10,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0.166,0,0,0,22,55,0
0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,15,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,7,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.97,0.1,0,0,0,69,386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0
0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0.41,0,0,0,0,0,0,0,0.13,0.07,0,0,0,23,322,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0.337,7,59,0
0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.058,0.058,9,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,0
0,3.79,0,0,0,0,0,0,0,0,3.79,2.53,0,1.26,0,0,0,0,0,0,0,0,0,0.147,0,0,0,10,53,0
0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0.85,0,0,0,0.85,0,0,0,0,0,0,0,0,5,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,17,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0.657,14,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,1.24,0,0.31,0,0,0,0.088,0.044,0,0,34,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,1.38,0,0,2.77,1.38,1.38,1.38,0,0,1.38,0,0,0,0,0,0,0.464,0,0,0,11,42,0
0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0
0.09,0.19,0,0,0.09,0,0,0,0.29,0,2.74,0,0,0,0.19,0,0,0,0,0.09,0.09,0,0,0.067,0,0.026,0,18,481,0
0.44,0.22,0,0,0,0,0,0,0,0,0.44,0.22,0.22,0.22,0.22,0,0.22,0,0.22,0.22,0,0,0,0.169,0.033,0.033,0,12,203,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0.342,7,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0.98,0.09,0,1.57,0.78,0,0.09,0.39,0,0.09,0,0,0,0.09,0,0.19,0.096,0.027,0,0,25,593,0
