@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S22

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_telnet numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0.29,0,0.51,0,0,0,0,0,0,0.07,0.81,1.54,0,0.07,0,0,0.95,0,0,0,0.14,0.07,0.07,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,2.1,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,1.72,3.44,0,0,0,0,0,0,0,0,0,11,0
0.26,0,0.26,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0.78,0.26,0,0,0,0,0,0.26,0,0,0.123,0,4,0
0.6,0,0,0,0,0,0,0,0,0,0,1.21,0,1.82,0,0,0.3,0.3,0,0,0,0.6,0,0,0,0,0.088,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,7,0
0,0,0.76,0,0,0,0,0,0,0,0,1.99,0,0.46,0,0,0.92,0.15,0.3,0,0,0.15,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,1.29,1.29,0,1.29,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,28,0
0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1.04,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.341,28,0
0,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,1.69,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,3.33,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0.78,0,0,0,0.78,0,1.56,0,0,0,0,0.78,0.78,1.56,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.47,0,0,0,0,0,0,0,0,1.42,0,0.94,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,3.7,1.85,1.85,1.85,1.85,0,0,1.85,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,2.85,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,4.44,0,0,0,0,0,0,0,0,0,20,0
0.09,0.09,0.36,0,0.18,0,0,0,0,0,0.82,0.82,0,0.45,0,0,1.37,0.09,0,0,0.18,0,0,0,0,0,0.027,0,4,0
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,3.92,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10.86,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,4.34,0,0,0,0,0,0.222,28,0
0.08,0.17,0.17,0,0.08,0,0,0,0,0.08,0,0,0,0,0,0,2.68,0,0,0,0.35,0.08,0,0,0,0,0.023,0,57,0
0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,1.39,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,12,0
0,0,0,0,0,0.31,0.31,0,0,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.102,46,0
0.07,0.07,0.07,0,0,0,0.14,0,0,0,0.93,0,0,0,0,0,4.3,0,0,0,0.43,0.14,0,0,0,0,0.056,0,24,0
0,0,0,0,0,0,0,0,0,0,0,4.37,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.107,9,0
0,0,0.32,0,0,0.32,0,0,0,0,0,0.98,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
0.9,0,0.9,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,1.81,1.81,0.9,0.9,0.9,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,8.1,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0.1,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.3,0.2,0.05,0,0.2,0.41,0,0,0.1,0,0,0,87,0
0,0,0,0,0,0.6,0,0,0,0,0,0.6,0,1.21,0,0,3.63,1.21,0.6,0.6,0.6,0,0,0.6,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,4.47,2.23,0.74,0.74,0.74,0,0,0,0,0,0,0.204,10,0
0,0,0.91,0,0,0,0,0,0,0,0,1.83,0,0,0,0,1.83,0.91,0.91,0.91,0.91,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,0.57,0.57,0,0.57,0,0,0,0,0,0,0,12,0
0.22,0,0.22,0,0,0.22,0,1.35,0,0,0.22,0,0,0.67,0,0,0.67,0,0,0,0,0.45,0,0,0,0,0,0,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0
0,0,0.12,0,0,0.08,0,0,0,0,0.08,0.88,0,0.63,0.08,0,1.9,0.5,0.08,0.21,0,0.21,0,0,0.08,0,0.038,0,27,0
0,0,0.24,0,0,0.24,0,1.49,0,0,0.24,0,0,0.74,0,0,0.49,0,0,0,0,0.24,0,0,0,0,0,0,121,0
0,0,0,0,0,0,0,1.03,0,0,0.51,0,0,0,0,0,1.03,0.51,0,0,0,0,0,0,2.57,0,0,0,6,0
0,0,1.5,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,1,0,0,0,0.5,0,0,0,0,6.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,26,0
0,0,0.29,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,1.17,0,0,0,0.29,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.01,0.01,0.13,0,0.01,0.01,0.03,0.07,0,0.11,0.53,0.07,0,0.03,0.01,0,0,0,0,0,0.11,0.86,0,0.03,0.01,0,0.008,0,58,0
0,0,0,0,0,0,0,0,0,0,0,2.38,0,1.19,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.78,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,13,0
0,0.44,0,0,0,0,0,0,0,0,0.14,0,0,0.29,0,0,0.44,0,0,0,0,0.89,0,0,0,0,0.101,0.016,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.57,0.57,0,0.57,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0.99,0,2.97,0,1.98,0,0,0.99,0.99,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.45,0,2.18,0,0,1.45,0.72,0.72,0.72,0.72,0.72,0,0.72,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,1.17,0,2.35,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0,12,0
0,0,1.47,0,0,0,0,0,0,0,0,3.67,0,0.73,0,0,1.47,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0,0,0.121,12,0
0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.04,0,0.52,0,0,0,0,0,0,0,0,2.09,0,0.52,0,0,2.09,2.61,0.52,0.52,0.52,0,0,0.52,0,0,0,0,34,0
0,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,0,0,2,2.66,0.66,0,0,1.33,0,0,0,0,0,0.209,17,0
0,0,1.29,0,0,0,0,0,0,0,0,2.59,0,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,0,0,0,4.4,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,13.93,0.81,0,0,0,0.4,0,0,0,0,2.053,0.06,20,0
0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.5,0,0,4.02,2.01,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.088,12,0
0,0,0,0,0,0,0,0,0,0,0,2.63,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.28,0,0,0,0,0.28,0,0,0,1.15,0,0.57,0,0,0.28,0,0,0,0,0,0,0,0.28,0,0,0,4,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,2.97,2.97,0.99,0.99,0,0,0.99,0,0,0,0,13,0
0,0,0,0,0,0.27,0,1.36,0,0,0.27,0.81,0,0.54,0,0,0.27,0,0,0,0,0,0,0,0,1.91,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,16,0
0.48,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,2.88,0.96,0.96,0.96,0.96,0,0,0.48,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,4.65,0,0,0,0,0,0,0,0,0,75,0
0.43,0,0.43,0,0.21,0,0,0,0,0,0,1.08,0,0.43,0,0,0.43,0.43,0.43,0,0,0,0,0.21,0,0.65,0.034,0.136,75,0
0,0,0.93,0,0,0,0,0,0,0.93,0,2.8,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,5,0
0.42,0,0,0,0,0,0,0,0,0,0,4.25,0,0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0.11,0,0,0,0,0.23,0,0,0.11,0,0,0,0.11,0,3.45,0,0,0,0,0.11,0,0,0,0,0.047,0,28,0
0,0,0,0,0,0,0,0,0,0,0,6.75,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.39,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,5.57,1.59,0.39,0.39,0.39,0.39,0,0.39,0,0,0,0.052,57,0
0,0,0.15,0,0,0.15,0.15,0,0,0,0,1.69,0,0,0,0,0.46,0.15,0,0,0.15,0.15,0,0,0.15,0,0.023,0,58,0
0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,7.6,2.17,1.08,1.08,1.08,1.08,0,1.08,0,0,0,0.182,13,0
0,2.46,0,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,3.17,0,0,0,0.27,0.41,0,0,0,0,0.07,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,2.53,1.26,1.26,1.26,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,4.57,0,0,0,14,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.044,34,0
0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,1.38,0,0,2.77,1.38,1.38,1.38,1.38,0,0,1.38,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.09,0,0.19,0,0,0,0,0.09,0,0,0.49,0.29,0,0,0.29,0,2.74,0,0,0,0.29,0.19,0,0,0.09,0,0.067,0,18,0
0.44,0.22,0.22,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0.44,0.22,0.22,0.22,0.22,0.22,0,0.22,0,0,0.033,0.033,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.09,0.09,0,0,0.09,0.39,1.77,0,0.98,0.09,0,1.57,0.78,0,0.19,0.09,0.39,0,0.09,0.09,0,0,0.027,25,0
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,6,0
0,0,0.91,0,0.45,0,0,0,0,0,0,2.28,0,1.36,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,31,0
0.76,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,5,0
0,0.44,0.44,0,0,0,1.1,0,0,0,0,2.88,0,2.21,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,22,0
0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.1,0.05,4,0
0.37,0.18,0.18,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.116,0.029,24,0
0.17,0.11,0.05,0,0.11,0,0,0,0,0,0,1.15,0,0.57,0.05,0,0.52,0,0,0,0,0.63,0,0,0.05,0,0.007,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,4.08,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.85,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.78,1.78,0,0,0,1.78,0,0,3.57,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.38,0.19,0,0,0,0.19,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,0,0,4.16,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.55,0,0,0,0,0,1.65,0,1.65,0,0,0.55,0,0,0,0,0,0,0.55,0,0,0,0.314,97,0
0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.58,0,0,3.51,2.34,2.34,0.58,0.58,0.29,0,0.58,0,0,0.091,0.045,37,0
2,0,0,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,1.58,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0.79,0.79,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0.33,0,0,0.99,0.33,0.66,0,0,0,0,0,0.33,0,0,0.043,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,1,0
0,0,0,0,0,0,0,0,0.24,0,0,0.49,0,0.49,0,0,1.72,1.23,0.24,0.24,0.24,0.24,0,0.24,0,0,0,0.039,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,5.88,0.73,0.73,0.73,0.73,0,0.73,0,0,0.388,0.129,13,0
0,0,0.15,0,0,0,0,0,0,0,0,0.62,0,0.31,0,0,1.56,0.31,0.15,0.15,0.15,0.31,0,0.15,0,0,0.078,0.052,12,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,12,0
0.12,0,0.12,0,0,1.11,0,0,0,0,0,0.49,0,0.24,0,0,0.61,0.74,0,0,0,0,0,0,0,0,0.119,0.034,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,28,0
0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,0,0,2.87,1.27,0.63,0.63,0.63,0.95,0,0.63,0,0,0.097,0.242,13,0
0,0.16,0,0,0,0.16,0,0,0.16,0,0,0.48,0,0.16,0,0,0.81,0.48,0.32,0,0,0.16,0,0,0,0.16,0,0,50,0
0.18,0.14,0.25,0,0,0,0.03,0.03,0,0,0.03,0.11,0,0.25,0,0,0,0,0,0,0.37,0.62,0,0,0,0,0.019,0,40,0
0,0,0,0,0,0,0,0,0,0,0,3.33,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.04,0.02,0.14,0,0.08,0.02,0,0,0.02,0,0.08,0.17,0,0.06,0,0,0,0,0.04,0,0.12,1.04,0,0,0.06,0,0.046,0.005,46,0
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,1.12,1.3,0,0,0.18,0.93,0,0,0,0,0.182,0.13,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,7,0
0.09,0,0.09,0,0.09,0,0,0.09,0,0,0.37,0.56,0,0.65,0,0,1.86,0.46,0.09,0.28,0,0.28,0,0,0.18,0,0,0,25,0
0,0,1.23,0,0,0,0,0,0,0,0,1.23,0,1.23,0,0,2.46,1.23,1.23,1.23,1.23,2.46,0,0,0,0,0,0,10,0
0,0,0.57,0,0,0,0,0,0,0,0,0.57,0,0.57,0,0,0.57,0,0,0,0,0,0,0,1.73,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,10,0
0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.74,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,31,0
0,0,0,0,0,0.48,0.48,0,0,0.48,0.48,1.44,0,2.88,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0.48,0.48,0,0,0.48,0.48,1.44,0,2.88,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,1.78,0,5.35,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.15,0.31,0,0,0,0,0.31,0,0,0,0,0.95,0,0.47,0,0,3.34,0.63,0.15,0.15,0.15,0.47,0,0.15,0,0,0.149,0.049,100,0
0,0,0.43,0,0,0,0,0,0,0,0,1.29,0,0.43,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,6,0
0,0.25,0.12,0,0,0,0.25,0,0,0,0.12,0.37,0,0.12,0.12,0,2.51,0,0,0,0,0.12,0,0,0,0,0.016,0,25,0
0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0,0,0,5.52,1.22,0.61,0.61,0.61,0,0,0.61,0,0,0,0,51,0
0,2.59,1.29,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0.66,0,0,4.98,0,0,0,0,0.33,0,0,0,0,0.306,0,100,0
0,0,2.41,0,0,0.26,0,0,0,0,0,0.26,0,1.6,0,0,0.26,0.53,0,0,0,0,0,0.26,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,1.48,1.48,0,0.74,0,0,2.96,0,0.74,0,0,0,0,0,0,0,0,0,12,0
0.04,0.14,0.29,0,0.04,0,0.09,0,0,0,0,0.09,0,0.04,0,0,0.04,0,0,0,0.09,0.24,0,0,0,0,0.02,0.006,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0.82,0,0,3.3,0,0,0,8,0
0.18,0,0.55,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.031,0.031,5,0
0,0,0,0,0.57,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0.089,0,10,0
0.37,0,0.63,0,0.12,0,0,0,0,0,0,1.51,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0,0.1,0,0,0.1,0.1,0,0,0,18,0
