@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute class {0,1}

@data
-0.013804,-0.001023,-0.005111,-0.004277,-0.001264,0.004212,0.020786,-0.002295,-0.005518,0.002331,-0.010139,-0.009763,-0.002147,0.003459,0.000339,-0.01086,0.000578,0.007413,0.006132,-0.004145,0.00007,-0.001981,0.005189,0.003515,0.002574,0.0066,-0.001897,-0.00468,-0.001269,-0.005857,0.003564,-0.004082,0.004581,-0.005137,0.004673,-0.004029,0.000472,-0.001043,0.0079,0.013476,0.00457,-0.004836,-0.008693,-0.000423,-0.002875,0.003504,0.002984,0.000529,-0.009524,0.005818,-0.003663,0.012113,-0.002686,0.004438,-0.005042,-0.002135,0.006719,0
-0.073575,0.011118,-0.012951,-0.01565,-0.024534,0.013825,0.127962,-0.044095,0.025941,0.037984,-0.031907,-0.021123,0.002951,0.017714,-0.015927,-0.050316,-0.045204,0.043998,0.02218,-0.004206,-0.032517,0.015775,0.032091,-0.010979,0.010364,0.028194,-0.023253,-0.021973,-0.028699,-0.069956,0.015645,-0.032304,0.022522,-0.008289,-0.009287,0.00114,0.003788,-0.040896,0.015797,0.074244,0.012251,-0.015197,-0.016811,0.012701,-0.012227,0.020842,-0.009041,0.024082,-0.057377,0.014985,-0.056511,0.059297,-0.015616,0.007259,0.022008,-0.011604,0.03738,0
-0.687855,0.123976,-0.130824,-0.120526,-0.267264,0.084436,1.100352,-0.404998,0.283388,0.370937,-0.242538,-0.154174,0.063702,0.139663,-0.155869,-0.493208,-0.443768,0.418036,0.229811,-0.020748,-0.329982,0.25032,0.255121,-0.102549,0.100164,0.254747,-0.21614,-0.153787,-0.321921,-0.666811,0.126276,-0.297009,0.180251,-0.081989,-0.183226,0.082367,0.064539,-0.420886,0.153378,0.651475,0.070672,-0.10432,-0.079256,0.175858,-0.107591,0.184282,-0.061559,0.252169,-0.511474,0.083051,-0.555959,0.53551,-0.138879,0.009677,0.244416,-0.050887,0.301536,0
-11.22733,1.668709,-1.747147,-1.901686,-4.425083,1.489539,18.458055,-7.092465,4.621331,6.085649,-4.179385,-3.022916,0.786828,2.400941,-2.714385,-8.142831,-7.979609,7.050311,3.834496,-0.543175,-5.331307,4.147484,4.493482,-1.867099,1.797145,3.984662,-3.767851,-2.678048,-5.289623,-11.239833,2.376536,-5.404585,3.445024,-1.129746,-2.921513,1.075493,0.963929,-6.928339,2.41786,11.095199,0.990485,-2.174715,-1.697822,2.885584,-1.383179,2.922231,-1.514921,4.438144,-8.455268,1.400523,-9.399005,8.8565,-2.327875,0.137585,4.191566,-1.399153,5.185391,0
-8.372887,1.245864,-1.298217,-1.423815,-3.300866,1.110131,13.76936,-5.283987,3.442069,4.537016,-3.120585,-2.258917,0.588623,1.793148,-2.025471,-6.073381,-5.952865,5.254916,2.858153,-0.410494,-3.975002,3.091976,3.347685,-1.393961,1.343395,2.966564,-2.811445,-2.001086,-3.945198,-8.381825,1.768239,-4.029842,2.571795,-0.845831,-2.18011,0.804131,0.720703,-5.168358,1.803211,8.276035,0.738872,-1.621142,-1.262733,2.153223,-1.035233,2.182195,-1.133905,3.30805,-6.303373,1.042142,-7.009283,6.602571,-1.735231,0.098154,3.126376,-1.045062,3.865962,0
-10.874478,1.607442,-1.693235,-1.838317,-4.28338,1.443699,17.870432,-6.87852,4.477549,5.894223,-4.047139,-2.920368,0.765414,2.324091,-2.631155,-7.886632,-7.721323,6.820024,3.708904,-0.524424,-5.161372,4.017318,4.356261,-1.802748,1.744458,3.857545,-3.636368,-2.589481,-5.127603,-10.879108,2.300836,-5.229846,3.33808,-1.086807,-2.824708,1.039155,0.939854,-6.706329,2.342105,10.742601,0.956989,-2.10517,-1.648442,2.795789,-1.336188,2.832834,-1.45954,4.292709,-8.183871,1.353957,-9.100567,8.570188,-2.261036,0.132044,4.062671,-1.353561,5.023695,0
-13.335361,1.972228,-2.07802,-2.252515,-5.25281,1.762877,21.924085,-8.441917,5.500281,7.242328,-4.962917,-3.582975,0.932887,2.84647,-3.225893,-9.674443,-9.477622,8.385464,4.556138,-0.643947,-6.331292,4.929885,5.348164,-2.216695,2.127296,4.733312,-4.474498,-3.175151,-6.300435,-13.359625,2.819961,-6.416761,4.094613,-1.336578,-3.473769,1.274204,1.14024,-8.237521,2.872081,13.179575,1.178703,-2.596793,-2.025966,3.428803,-1.63656,3.468731,-1.795741,5.272731,-10.047596,1.67179,-11.167867,10.527787,-2.763572,0.170292,4.983919,-1.662537,6.160937,0
-1.235767,0.182281,-0.217841,-0.231273,-0.467428,0.167192,1.994423,-0.770603,0.48737,0.666898,-0.447121,-0.335171,0.089028,0.234075,-0.283181,-0.878358,-0.885751,0.76104,0.419261,-0.058442,-0.619975,0.434434,0.47907,-0.208274,0.211415,0.427103,-0.427907,-0.272693,-0.600684,-1.242301,0.259723,-0.563338,0.357562,-0.115467,-0.296939,0.12581,0.121592,-0.739312,0.281447,1.228076,0.107369,-0.259395,-0.181205,0.317477,-0.174226,0.297475,-0.171563,0.486529,-0.919108,0.145979,-1.013617,0.937869,-0.244919,0.004948,0.463687,-0.16665,0.560467,0
-0.140305,-0.000718,-0.024882,-0.0228,-0.041372,0.026717,0.233307,-0.082061,0.035974,0.096689,-0.051056,-0.049826,-0.018963,0.074547,-0.042604,-0.100116,-0.095124,0.071941,0.062568,0.009158,-0.057377,0.065661,0.053359,-0.019273,0.000629,0.057395,-0.054392,-0.018674,-0.078494,-0.129701,0.01658,-0.075314,0.054385,0.028187,-0.031194,0.032547,0.02396,-0.066447,0.024883,0.1493,0.007919,-0.034008,-0.009609,-0.000636,-0.023482,0.055629,-0.000345,0.065798,-0.098346,0.021407,-0.100705,0.128692,-0.039877,-0.010324,0.07801,-0.038227,0.072713,0
-5.146906,0.758221,-0.805262,-0.867927,-2.026308,0.684215,8.457465,-3.252658,2.121482,2.791499,-1.914826,-1.379898,0.358837,1.101331,-1.236359,-3.739387,-3.660417,3.239107,1.756438,-0.246619,-2.450024,1.902715,2.059609,-0.857008,0.826526,1.835766,-1.732792,-1.223688,-2.419971,-5.15455,1.090112,-2.476851,1.578212,-0.512043,-1.337724,0.489218,0.440559,-3.17888,1.113357,5.085429,0.455863,-0.998523,-0.782738,1.321566,-0.635204,1.333364,-0.689028,2.033085,-3.878582,0.644205,-4.306514,4.065668,-1.072461,0.06833,1.923132,-0.635191,2.381689,0
-0.830244,0.11457,-0.133997,-0.139292,-0.324491,0.113377,1.364797,-0.520296,0.334964,0.439149,-0.312419,-0.218796,0.056723,0.178392,-0.196966,-0.599378,-0.586794,0.518723,0.282598,-0.036885,-0.394093,0.299387,0.333633,-0.136726,0.134852,0.292503,-0.278545,-0.19813,-0.385628,-0.820964,0.179928,-0.39609,0.252222,-0.083882,-0.217212,0.080349,0.0685,-0.512104,0.175359,0.812577,0.070601,-0.158216,-0.13478,0.208213,-0.103791,0.213657,-0.111145,0.321459,-0.626844,0.103527,-0.679464,0.65436,-0.168916,0.017419,0.302494,-0.101738,0.382208,0
-1.58871,0.235979,-0.240089,-0.266734,-0.620694,0.220026,2.588877,-0.995269,0.645361,0.857514,-0.587478,-0.424953,0.105739,0.333071,-0.372055,-1.142926,-1.11878,0.990044,0.535772,-0.077331,-0.75034,0.581785,0.634697,-0.265589,0.24845,0.565771,-0.526873,-0.36738,-0.73832,-1.582578,0.33811,-0.760034,0.489365,-0.160856,-0.408353,0.143263,0.1423,-0.984262,0.344287,1.55325,0.136856,-0.310688,-0.238223,0.401909,-0.202902,0.418027,-0.200353,0.621339,-1.193347,0.203728,-1.313918,1.250614,-0.325936,0.026839,0.585881,-0.192374,0.733302,0
-6.483083,0.96484,-1.00974,-1.097592,-2.550972,0.857597,10.650061,-4.094246,2.667608,3.5119,-2.402743,-1.729748,0.447643,1.374086,-1.556247,-4.703039,-4.60116,4.082372,2.218888,-0.309941,-3.080138,2.390938,2.596082,-1.078697,1.041472,2.321038,-2.173279,-1.537342,-3.056302,-6.502648,1.377411,-3.124497,1.990645,-0.651942,-1.690844,0.61245,0.561896,-4.002534,1.402816,6.405577,0.584481,-1.258902,-0.989223,1.65762,-0.799542,1.678282,-0.870571,2.563041,-4.883766,0.816117,-5.428308,5.127407,-1.343209,0.086032,2.429516,-0.801681,3.00507,0
-0.077203,0.007035,0.002703,-0.018972,-0.04449,0.023322,0.239655,-0.089059,0.052962,0.057559,-0.04626,-0.046342,0.017162,0.024173,-0.029745,-0.070038,-0.0767,0.091759,0.056086,0.018693,-0.043733,0.050261,0.078437,-0.022435,0.036624,0.035619,-0.059976,-0.00957,-0.075165,-0.141395,0.030099,-0.054867,0.055648,-0.010512,-0.041896,0.004697,-0.018597,-0.084778,0.015888,0.097657,0.005967,-0.027849,-0.011846,0.044242,-0.042617,0.029319,-0.009069,0.033581,-0.070813,-0.010129,-0.107735,0.0885,0.002914,0.018693,0.048141,-0.025423,0.027374,0
-3.52083,0.515183,-0.542741,-0.593416,-1.389851,0.470059,5.778223,-2.223363,1.449531,1.903565,-1.305717,-0.944233,0.24663,0.742816,-0.842813,-2.555605,-2.496359,2.214249,1.197523,-0.170642,-1.666633,1.293558,1.40653,-0.586129,0.563797,1.262674,-1.184217,-0.825929,-1.660745,-3.520145,0.752048,-1.692696,1.088269,-0.358964,-0.908178,0.327172,0.301255,-2.165769,0.758619,3.480594,0.317013,-0.678027,-0.541053,0.897891,-0.430088,0.910058,-0.465971,1.391534,-2.653683,0.446917,-2.940093,2.778514,-0.723105,0.049864,1.313105,-0.439811,1.625614,0
-2.613881,0.387875,-0.411968,-0.440683,-1.032681,0.354782,4.305794,-1.649986,1.096375,1.43399,-0.960312,-0.694732,0.172949,0.537784,-0.621092,-1.881675,-1.864985,1.643009,0.903798,-0.136243,-1.248246,0.969233,1.054752,-0.451228,0.416597,0.937056,-0.885569,-0.630083,-1.22546,-2.612377,0.560842,-1.247898,0.810128,-0.268344,-0.687964,0.257223,0.217268,-1.602328,0.565673,2.594163,0.217909,-0.510545,-0.402169,0.67498,-0.31176,0.692249,-0.349676,1.042977,-1.965219,0.335972,-2.194793,2.070389,-0.547504,0.022296,0.966612,-0.327544,1.214835,0
-0.122709,0.018886,-0.020393,-0.024078,-0.043818,0.020616,0.210022,-0.07575,0.047225,0.065105,-0.050078,-0.033566,0.006529,0.028407,-0.028042,-0.085362,-0.08061,0.074712,0.038278,-0.006115,-0.056509,0.033269,0.05225,-0.019875,0.017934,0.045713,-0.039938,-0.034059,-0.051733,-0.11979,0.025975,-0.055813,0.037503,-0.012783,-0.021812,0.005731,0.007669,-0.071643,0.025649,0.123034,0.016971,-0.02455,-0.024096,0.024958,-0.018521,0.033864,-0.016269,0.04349,-0.09479,0.021386,-0.098049,0.098098,-0.025891,0.008209,0.041105,-0.017999,0.060547,0
-0.751221,0.104511,-0.108753,-0.076011,-0.33917,0.053765,1.254058,-0.4694,0.337625,0.420813,-0.254425,-0.148687,0.148622,0.12139,-0.155312,-0.523188,-0.556863,0.413519,0.360638,-0.056448,-0.32124,0.309043,0.213927,-0.059773,0.105203,0.306658,-0.215175,-0.193513,-0.338499,-0.724261,0.172973,-0.322601,0.280316,-0.105414,-0.18209,0.090756,0.105683,-0.402068,0.143889,0.710707,0.096841,-0.14118,-0.044257,0.142873,-0.093698,0.175115,-0.103659,0.235596,-0.591435,0.094308,-0.635604,0.63069,-0.167624,0.120891,0.326822,-0.092719,0.331495,0
-3.85015,0.565121,-0.601082,-0.647086,-1.514053,0.510505,6.333137,-2.434795,1.586486,2.087445,-1.430808,-1.034111,0.268534,0.820017,-0.930217,-2.797448,-2.735671,2.421382,1.311902,-0.185741,-1.828103,1.421482,1.545022,-0.636927,0.619445,1.373584,-1.297611,-0.914929,-1.816971,-3.853744,0.818681,-1.850968,1.183124,-0.385084,-0.996018,0.363627,0.324971,-2.375344,0.835036,3.801214,0.345118,-0.748216,-0.590225,0.995621,-0.4738,0.996272,-0.51383,1.519948,-2.89993,0.482205,-3.219159,3.042572,-0.798838,0.052245,1.435868,-0.475463,1.778696,0
-0.751221,0.104511,-0.108753,-0.076011,-0.33917,0.053765,1.254058,-0.4694,0.337625,0.420813,-0.254425,-0.148687,0.148622,0.12139,-0.155312,-0.523188,-0.556863,0.413519,0.360638,-0.056448,-0.32124,0.309043,0.213927,-0.059773,0.105203,0.306658,-0.215175,-0.193513,-0.338499,-0.724261,0.172973,-0.322601,0.280316,-0.105414,-0.18209,0.090756,0.105683,-0.402068,0.143889,0.710707,0.096841,-0.14118,-0.044257,0.142873,-0.093698,0.175115,-0.103659,0.235596,-0.591435,0.094308,-0.635604,0.63069,-0.167624,0.120891,0.326822,-0.092719,0.331495,0
-8.736551,1.287987,-1.351972,-1.469787,-3.443745,1.157116,14.345722,-5.515831,3.586917,4.729229,-3.240572,-2.330781,0.607685,1.8498,-2.098703,-6.337397,-6.206287,5.491534,2.979852,-0.421707,-4.157782,3.22174,3.500198,-1.449094,1.398066,3.117799,-2.927647,-2.068557,-4.11599,-8.748648,1.849424,-4.212726,2.690853,-0.877022,-2.270596,0.832707,0.751166,-5.376052,1.880174,8.636361,0.784082,-1.694009,-1.333889,2.234137,-1.077814,2.259402,-1.173033,3.454484,-6.573346,1.099863,-7.318139,6.896751,-1.805452,0.117398,3.27826,-1.087579,4.040349,0
-0.589467,0.078058,-0.082485,-0.097888,-0.229743,0.080037,0.976532,-0.37219,0.238443,0.311797,-0.232206,-0.161633,0.042274,0.129544,-0.129158,-0.426087,-0.424428,0.376284,0.205915,-0.031074,-0.27677,0.210376,0.246241,-0.103522,0.097556,0.215814,-0.208875,-0.148406,-0.281424,-0.59673,0.12199,-0.279295,0.180475,-0.056829,-0.152721,0.062399,0.055672,-0.366405,0.121767,0.571976,0.0617,-0.117143,-0.096177,0.152774,-0.080649,0.1516,-0.078278,0.222571,-0.447866,0.063565,-0.491831,0.466042,-0.140302,0.005764,0.212378,-0.073085,0.281755,0
-19.635456,2.883311,-3.073866,-3.307877,-7.732922,2.604771,32.264649,-12.412871,8.083598,10.640542,-7.286803,-5.262665,1.354251,4.181549,-4.726452,-14.237907,-13.953693,12.334658,6.702568,-0.934906,-9.346612,7.247581,7.871351,-3.25998,3.142755,6.985784,-6.592916,-4.6596,-9.242704,-19.650632,4.173881,-9.439441,6.011002,-1.963037,-5.108719,1.874332,1.664741,-12.117641,4.236771,19.387921,1.741997,-3.805196,-2.989533,5.033141,-2.399274,5.091751,-2.626791,7.75554,-14.79478,2.45295,-16.414756,15.512265,-4.068439,0.266761,7.335763,-2.439688,9.068825,0
-0.510842,-0.034449,-0.190053,-0.136855,-0.18886,0.041881,0.73278,-0.320176,0.311045,0.276523,-0.153098,-0.164114,0.075426,0.133486,0.008236,-0.347393,-0.372112,0.332534,0.090987,-0.01442,-0.245654,0.22641,0.065035,-0.146971,0.058631,0.219944,-0.213462,-0.096685,-0.343883,-0.436727,0.165956,-0.285977,0.231463,-0.03143,-0.040651,-0.048805,-0.025348,-0.238577,0.120283,0.50457,0.055998,-0.072781,-0.066094,0.11874,-0.097533,0.150612,-0.120462,0.095985,-0.412618,0.003415,-0.477802,0.359838,-0.095364,0.027026,0.155551,-0.10151,0.200838,0
-6.171462,0.923055,-0.971216,-1.042903,-2.436015,0.807002,10.146051,-3.896017,2.542536,3.358818,-2.283189,-1.644156,0.435244,1.322112,-1.488971,-4.496696,-4.368555,3.881038,2.118718,-0.28059,-2.928746,2.285508,2.47011,-1.02356,1.001596,2.207976,-2.06628,-1.473931,-2.908804,-6.181336,1.320217,-2.953623,1.886554,-0.615414,-1.604759,0.600654,0.526906,-3.813444,1.330052,6.09925,0.550511,-1.195158,-0.924085,1.577928,-0.765217,1.611147,-0.825307,2.440918,-4.659413,0.776555,-5.171455,4.884754,-1.284118,0.08265,2.317803,-0.756494,2.856697,0
-0.47057,0.044419,-0.054473,-0.063067,-0.190579,0.061032,0.758741,-0.316737,0.18327,0.266371,-0.169036,-0.122132,0.00993,0.111104,-0.122442,-0.322587,-0.328691,0.297948,0.172027,-0.030021,-0.22651,0.193859,0.183441,-0.072745,0.067436,0.16489,-0.170982,-0.112839,-0.212568,-0.463711,0.104457,-0.225506,0.126137,-0.048193,-0.092378,0.057135,0.042054,-0.291657,0.097959,0.47451,0.037239,-0.081359,-0.056071,0.121002,-0.0573,0.129594,-0.078926,0.18066,-0.339047,0.053651,-0.382315,0.374994,-0.085368,-0.008796,0.188277,-0.051094,0.238613,0
-0.344269,0.042075,-0.047814,-0.057022,-0.132904,0.046948,0.568029,-0.214333,0.133246,0.178407,-0.139291,-0.098307,0.02373,0.075931,-0.071679,-0.250265,-0.245089,0.220819,0.123073,-0.020547,-0.157919,0.121427,0.1443,-0.058241,0.058378,0.127427,-0.122776,-0.087458,-0.164005,-0.346098,0.071107,-0.162128,0.105649,-0.034785,-0.087711,0.036408,0.03403,-0.211573,0.073222,0.33169,0.037594,-0.069813,-0.059344,0.089395,-0.048187,0.087632,-0.042814,0.127055,-0.2611,0.035836,-0.284059,0.272575,-0.084723,0.003354,0.118401,-0.042076,0.165113,0
-1.351254,0.192952,-0.211877,-0.231431,-0.535792,0.186982,2.234794,-0.856852,0.549475,0.737508,-0.509022,-0.366709,0.089805,0.290888,-0.331546,-0.986877,-0.959618,0.853207,0.465884,-0.062149,-0.641358,0.498757,0.551168,-0.221822,0.219991,0.484165,-0.456751,-0.319118,-0.636265,-1.357689,0.29106,-0.649691,0.420985,-0.145096,-0.347691,0.120637,0.114339,-0.831187,0.29457,1.34139,0.126323,-0.26695,-0.208342,0.353752,-0.167282,0.352888,-0.177534,0.530914,-1.023117,0.166454,-1.138044,1.076251,-0.276826,0.020012,0.502341,-0.171646,0.620937,0
-0.278244,0.046683,-0.031638,-0.065231,-0.09738,0.04342,0.445605,-0.17648,0.115875,0.168113,-0.114985,-0.093326,0.023188,0.056002,-0.06071,-0.200984,-0.18736,0.158516,0.065104,0.01581,-0.10636,0.119891,0.118521,-0.043259,0.043543,0.07756,-0.076282,-0.077241,-0.121143,-0.264144,0.057169,-0.115745,0.049808,-0.028558,-0.077412,0.032895,0.018985,-0.143891,0.073477,0.265043,0.036767,-0.052427,-0.04827,0.105115,-0.044096,0.072837,-0.037782,0.098356,-0.217303,0.016997,-0.199436,0.228086,-0.069586,-0.00417,0.102002,-0.052726,0.125693,0
-3.14233,0.460482,-0.499928,-0.533013,-1.23048,0.413072,5.160222,-1.978733,1.302573,1.70476,-1.171283,-0.836392,0.209329,0.67523,-0.765917,-2.288378,-2.230189,1.980695,1.079658,-0.146256,-1.497931,1.163261,1.265435,-0.522696,0.497234,1.129178,-1.05765,-0.752122,-1.48168,-3.155809,0.668188,-1.513956,0.961855,-0.335119,-0.81826,0.289177,0.272335,-1.949971,0.676075,3.110376,0.283731,-0.625536,-0.477188,0.811864,-0.381546,0.815279,-0.421286,1.244743,-2.375617,0.404359,-2.639497,2.488913,-0.646591,0.044342,1.178375,-0.397323,1.44719,0
-1.213647,0.177648,-0.204431,-0.229487,-0.45725,0.1505,1.970246,-0.75496,0.474523,0.660234,-0.444606,-0.325438,0.084806,0.252221,-0.289128,-0.866438,-0.87216,0.757151,0.413387,-0.042408,-0.61248,0.44204,0.471247,-0.211956,0.202815,0.423885,-0.422278,-0.273648,-0.595359,-1.237699,0.25643,-0.566151,0.36173,-0.102355,-0.295434,0.121149,0.130399,-0.731781,0.291261,1.203754,0.09766,-0.25147,-0.180052,0.306303,-0.165822,0.299345,-0.173597,0.483052,-0.908742,0.14992,-1.000159,0.930749,-0.244262,0.010425,0.469773,-0.16921,0.562193,0
-0.481589,0.062739,-0.077696,-0.07147,-0.205071,0.07681,0.75116,-0.334652,0.174958,0.257798,-0.227496,-0.113243,0.007099,0.081784,-0.127352,-0.317471,-0.301919,0.286416,0.160659,-0.02979,-0.213884,0.168591,0.176096,-0.058344,0.090836,0.166509,-0.194694,-0.100778,-0.190393,-0.485312,0.099315,-0.220007,0.145922,-0.038438,-0.094076,0.057987,0.036149,-0.282394,0.112819,0.447543,0.036135,-0.075176,-0.065164,0.124121,-0.036679,0.125072,-0.095732,0.15874,-0.384051,0.053636,-0.426602,0.403871,-0.062102,-0.024395,0.183457,-0.050215,0.203553,0
-0.553858,0.089858,-0.06531,-0.048821,-0.16992,0.082414,0.819539,-0.291731,0.283348,0.319591,-0.221882,-0.171098,-0.000017,0.172121,-0.168699,-0.347568,-0.349956,0.338331,0.176364,-0.085552,-0.252216,0.222475,0.202824,-0.084337,0.13354,0.154644,-0.146727,-0.074013,-0.19741,-0.56423,0.129912,-0.257934,0.146832,-0.054129,-0.110687,0.056752,0.066299,-0.248019,0.041771,0.451048,0.032397,-0.072632,-0.111976,0.101158,-0.035546,0.081222,-0.054999,0.112772,-0.384956,0.057387,-0.45066,0.447411,-0.03838,-0.005898,0.132198,-0.056364,0.257902,0
-0.279608,0.051217,-0.065819,-0.047172,-0.119784,0.041917,0.468188,-0.177703,0.113183,0.149497,-0.115626,-0.048056,0.008378,0.060621,-0.082198,-0.191854,-0.178025,0.198334,0.107819,0.002796,-0.137005,0.12354,0.108283,-0.065806,0.059304,0.101832,-0.090941,-0.075083,-0.109945,-0.288414,0.062459,-0.16234,0.076456,-0.03155,-0.053484,0.021874,0.044072,-0.167271,0.053144,0.268259,0.033603,-0.070807,-0.030829,0.084429,-0.021784,0.058215,-0.025745,0.117473,-0.22218,0.032092,-0.248998,0.203071,-0.079504,-0.004269,0.118792,-0.03205,0.121784,0
-3.496119,0.511526,-0.538873,-0.58926,-1.380127,0.466775,5.737623,-2.207737,1.439348,1.890147,-1.296553,-0.937611,0.244912,0.737558,-0.836846,-2.537678,-2.478811,2.198725,1.1891,-0.169468,-1.654872,1.284429,1.396631,-0.582021,0.559854,1.253875,-1.175939,-0.820075,-1.649112,-3.495401,0.746796,-1.680815,1.080692,-0.35649,-0.901761,0.324824,0.299166,-2.150527,0.753277,3.456153,0.314828,-0.673229,-0.537312,0.891554,-0.427074,0.903646,-0.462656,1.381764,-2.635074,0.443809,-2.919416,2.758987,-0.718,0.049533,1.303863,-0.436743,1.614208,0
-2.7087,0.379541,-0.426382,-0.467098,-1.066921,0.347895,4.451255,-1.701023,1.080643,1.476094,-1.002713,-0.723609,0.19394,0.563339,-0.638632,-1.967205,-1.910302,1.681297,0.92547,-0.13506,-1.305529,0.976096,1.07966,-0.458711,0.434834,0.945736,-0.91202,-0.633011,-1.272848,-2.72119,0.581049,-1.295965,0.824872,-0.267405,-0.691485,0.259005,0.23865,-1.665989,0.595915,2.68346,0.235106,-0.540693,-0.408258,0.70008,-0.328979,0.697877,-0.370925,1.061987,-2.031116,0.348669,-2.258629,2.133571,-0.553404,0.029794,1.014897,-0.335096,1.246779,0
-0.666693,0.12548,-0.083702,-0.136094,-0.251781,0.056346,1.023854,-0.4134,0.248115,0.369844,-0.230318,-0.160931,0.047094,0.15159,-0.166008,-0.483541,-0.452936,0.418788,0.225736,-0.037011,-0.281074,0.245042,0.281747,-0.125438,0.091048,0.237386,-0.189478,-0.152989,-0.306725,-0.63236,0.143848,-0.300915,0.197976,-0.052713,-0.168769,0.077939,0.014966,-0.386681,0.118965,0.631455,0.039987,-0.130066,-0.09691,0.187775,-0.094812,0.180486,-0.094123,0.269499,-0.515037,0.062296,-0.527688,0.518754,-0.119841,0.012128,0.257011,-0.11541,0.291003,0
-1.90936,0.277215,-0.296524,-0.316273,-0.791504,0.223401,3.173708,-1.2287,0.808785,1.037148,-0.702301,-0.489799,0.17405,0.423167,-0.468224,-1.413758,-1.349699,1.193075,0.652425,-0.071702,-0.894237,0.707483,0.78061,-0.324497,0.289052,0.695811,-0.661301,-0.452046,-0.886376,-1.924762,0.417557,-0.919928,0.599207,-0.195557,-0.523625,0.198609,0.166067,-1.199645,0.423117,1.906528,0.196658,-0.369723,-0.292476,0.481554,-0.243143,0.502006,-0.240851,0.744216,-1.450881,0.223778,-1.62151,1.524279,-0.401242,0.009896,0.709858,-0.207068,0.894043,0
-0.735008,0.13547,-0.117948,-0.148108,-0.29587,0.028969,1.212352,-0.447952,0.345855,0.446502,-0.26873,-0.188641,0.068953,0.173914,-0.191334,-0.538747,-0.52185,0.485173,0.29888,-0.038569,-0.352083,0.28379,0.303348,-0.144153,0.074509,0.2083,-0.264225,-0.180098,-0.381739,-0.806807,0.168512,-0.36934,0.220674,-0.086362,-0.196712,0.085327,0.060187,-0.489593,0.156865,0.731753,0.068525,-0.18,-0.137544,0.170275,-0.098395,0.156941,-0.105244,0.306787,-0.560473,0.13251,-0.642099,0.610684,-0.105826,-0.002276,0.275081,-0.093085,0.334372,0
-6.315198,0.936227,-0.974653,-1.060229,-2.491789,0.840954,10.366643,-3.994765,2.596271,3.41713,-2.338778,-1.685733,0.437188,1.332713,-1.51903,-4.576659,-4.482951,3.9728,2.155436,-0.302154,-2.996946,2.330752,2.533261,-1.040223,1.010281,2.253901,-2.112531,-1.488189,-2.976939,-6.323905,1.339175,-3.047772,1.94997,-0.632198,-1.638726,0.59642,0.549007,-3.884638,1.357322,6.237357,0.565141,-1.228478,-0.967202,1.610341,-0.780918,1.638508,-0.842609,2.498699,-4.751585,0.799481,-5.288901,4.979797,-1.305839,0.087246,2.368244,-0.788156,2.92266,0
-0.499027,0.026696,-0.050629,-0.049765,-0.213383,0.059302,0.788173,-0.349431,0.19566,0.288572,-0.175636,-0.115697,0.005011,0.127823,-0.141443,-0.330067,-0.33242,0.318498,0.18242,-0.023717,-0.251426,0.206972,0.184604,-0.070112,0.063199,0.171182,-0.182306,-0.110649,-0.224744,-0.495772,0.105045,-0.234551,0.129794,-0.057255,-0.098865,0.075198,0.040741,-0.304851,0.097641,0.509494,0.030844,-0.074374,-0.042609,0.122015,-0.065848,0.141098,-0.098027,0.189697,-0.3561,0.047654,-0.38723,0.393243,-0.078175,-0.024388,0.200974,-0.051969,0.265246,0
